product_id,category,name,price_usd,cost_usd,margin_usd
446,Beauty,serum yellowgreen 900,75.09,53.04,22.05
447,Beauty,moisturizer orangered 906,81.87,62.89,18.98
448,Beauty,lipstick tan 809,101.46,56.74,44.72
449,Beauty,serum linen 549,66.04,47.72,18.32
450,Beauty,lipstick indianred 370,106.51,70.99,35.52
451,Beauty,conditioner khaki 604,31.93,17.3,14.63
452,Beauty,sunscreen mediumspringgreen 247,11.72,7.5,4.22
453,Beauty,lipstick gray 652,61.51,39.95,21.56
454,Beauty,sunscreen darkslategray 960,104.23,52.32,51.91
455,Beauty,shampoo palegreen 781,58.82,39.34,19.48
456,Beauty,shampoo mediumturquoise 528,101.67,62.27,39.4
457,Beauty,lipstick cadetblue 751,13.67,9.45,4.22
458,Beauty,lipstick darkseagreen 798,8.28,5.65,2.63
459,Beauty,lipstick aquamarine 196,112.12,67.18,44.94
460,Beauty,sunscreen cornsilk 247,60.68,44.12,16.56
461,Beauty,moisturizer lightcyan 229,29.54,18.45,11.09
462,Beauty,shampoo plum 449,15.86,11.07,4.79
463,Beauty,conditioner dodgerblue 315,94.53,62.98,31.55
464,Beauty,shampoo chartreuse 667,55.05,34.5,20.55
465,Beauty,moisturizer darkblue 947,100.07,58.83,41.24
466,Beauty,conditioner olive 378,51.43,33.49,17.94
467,Beauty,sunscreen tan 604,44.65,25.05,19.6
468,Beauty,moisturizer lightskyblue 406,43.05,25.62,17.43
469,Beauty,serum lemonchiffon 903,72.44,50.02,22.42
470,Beauty,moisturizer lightyellow 515,50.87,33.89,16.98
471,Beauty,sunscreen brown 211,71.02,44.0,27.02
472,Beauty,moisturizer salmon 586,10.34,7.72,2.62
473,Beauty,sunscreen ghostwhite 612,93.09,48.22,44.87
474,Beauty,sunscreen dimgray 741,75.35,51.62,23.73
475,Beauty,lipstick lightgreen 797,85.09,57.77,27.32
476,Beauty,moisturizer rosybrown 568,29.44,20.61,8.83
477,Beauty,lipstick aliceblue 285,92.71,49.17,43.54
478,Beauty,moisturizer lightgray 771,53.48,28.35,25.13
479,Beauty,moisturizer moccasin 905,47.42,35.41,12.01
480,Beauty,shampoo mediumpurple 409,69.64,40.21,29.43
481,Beauty,serum mediumblue 541,53.51,31.87,21.64
482,Beauty,sunscreen lemonchiffon 155,78.8,61.48,17.32
483,Beauty,conditioner blanchedalmond 221,70.26,35.96,34.3
484,Beauty,conditioner magenta 557,71.16,55.19,15.97
485,Beauty,moisturizer indianred 706,6.63,4.09,2.54
486,Beauty,lipstick mintcream 522,117.79,75.7,42.09
487,Beauty,sunscreen gainsboro 317,16.73,11.6,5.13
488,Beauty,serum aliceblue 109,77.09,48.42,28.67
489,Beauty,lipstick mediumseagreen 979,81.98,65.26,16.72
490,Beauty,moisturizer olive 583,30.1,16.15,13.95
491,Beauty,moisturizer darkblue 561,36.68,24.6,12.08
492,Beauty,lipstick sienna 474,90.58,70.37,20.21
493,Beauty,lipstick lightseagreen 847,87.06,65.87,21.19
494,Beauty,moisturizer steelblue 610,38.71,25.83,12.88
495,Beauty,conditioner green 153,82.0,62.89,19.11
496,Beauty,lipstick lightblue 766,8.68,4.5,4.18
497,Beauty,lipstick tan 418,98.99,51.86,47.13
498,Beauty,shampoo antiquewhite 981,88.89,48.87,40.02
499,Beauty,conditioner darkgoldenrod 688,75.03,44.63,30.4
500,Beauty,lipstick lightgray 248,55.45,38.98,16.47
501,Beauty,moisturizer darkcyan 744,46.78,32.44,14.34
502,Beauty,conditioner darkturquoise 563,59.85,43.9,15.95
503,Beauty,shampoo palegoldenrod 399,95.23,63.81,31.42
504,Beauty,shampoo blueviolet 820,11.97,9.48,2.49
505,Beauty,sunscreen orangered 115,43.18,29.44,13.74
506,Beauty,serum beige 538,74.13,43.93,30.2
507,Beauty,serum lime 716,48.32,34.09,14.23
508,Beauty,serum limegreen 101,97.86,57.25,40.61
509,Beauty,shampoo lavender 700,35.25,22.09,13.16
510,Beauty,moisturizer darkblue 988,38.18,20.7,17.48
511,Beauty,sunscreen wheat 916,21.9,17.36,4.54
512,Beauty,sunscreen deepskyblue 455,83.73,64.82,18.91
513,Beauty,sunscreen orange 916,14.78,9.84,4.94
514,Sports,cycling helmet mediumorchid 339,66.53,48.24,18.29
515,Sports,tennis racket snow 576,185.21,130.26,54.95
516,Sports,dumbbell deeppink 109,278.39,188.17,90.22
517,Sports,cycling helmet lightskyblue 925,142.24,74.86,67.38
518,Sports,tennis racket darkviolet 693,233.47,133.05,100.42
519,Sports,water bottle brown 634,269.9,206.62,63.28
520,Sports,tennis racket thistle 293,147.16,99.6,47.56
521,Sports,dumbbell pink 817,64.16,35.56,28.6
522,Sports,tennis racket tan 512,113.95,76.27,37.68
523,Sports,water bottle darkslategray 605,258.23,148.2,110.03
524,Sports,tennis racket violet 574,260.98,159.59,101.39
525,Sports,yoga mat tan 453,53.6,36.4,17.2
526,Sports,tennis racket azure 134,159.68,80.83,78.85
527,Sports,dumbbell khaki 597,297.2,225.82,71.38
528,Sports,water bottle darkblue 897,173.62,100.44,73.18
529,Sports,tennis racket black 885,132.38,103.78,28.6
530,Sports,water bottle blueviolet 360,247.1,194.97,52.13
531,Sports,yoga mat darkslateblue 487,106.94,85.38,21.56
532,Sports,yoga mat mistyrose 478,16.04,8.19,7.85
533,Sports,cycling helmet darkkhaki 165,150.16,113.17,36.99
534,Sports,water bottle oldlace 823,194.83,151.31,43.52
535,Sports,yoga mat royalblue 756,83.1,55.62,27.48
536,Sports,yoga mat burlywood 502,287.27,201.35,85.92
537,Sports,dumbbell azure 340,138.92,76.12,62.8
538,Sports,dumbbell white 460,58.26,45.59,12.67
539,Sports,yoga mat lemonchiffon 957,271.6,209.5,62.1
540,Sports,yoga mat slategray 857,83.31,54.48,28.83
541,Sports,cycling helmet lightgray 873,24.28,13.19,11.09
542,Sports,yoga mat aliceblue 405,282.3,198.48,83.82
543,Sports,water bottle saddlebrown 207,180.71,131.44,49.27
544,Sports,cycling helmet cornflowerblue 227,102.58,59.2,43.38
545,Sports,tennis racket steelblue 344,148.54,81.78,66.76
546,Sports,dumbbell whitesmoke 579,274.98,211.09,63.89
547,Sports,dumbbell darkgoldenrod 952,241.26,131.99,109.27
548,Sports,dumbbell violet 482,30.71,21.05,9.66
549,Sports,dumbbell coral 494,235.27,185.25,50.02
550,Sports,yoga mat sienna 447,191.48,121.72,69.76
551,Sports,tennis racket lightcoral 743,248.33,159.74,88.59
552,Sports,tennis racket crimson 158,49.69,28.15,21.54
553,Sports,dumbbell lightgray 248,216.41,144.13,72.28
554,Sports,cycling helmet lavenderblush 521,262.25,152.08,110.17
555,Sports,dumbbell greenyellow 959,53.46,31.08,22.38
556,Sports,tennis racket lavender 602,105.68,58.16,47.52
557,Sports,yoga mat salmon 216,100.88,77.77,23.11
558,Sports,dumbbell snow 906,293.76,151.89,141.87
559,Sports,dumbbell olive 222,171.5,128.73,42.77
560,Sports,tennis racket crimson 542,228.42,180.73,47.69
561,Sports,tennis racket silver 199,299.44,232.82,66.62
562,Sports,cycling helmet lightslategray 158,92.51,71.13,21.38
563,Sports,tennis racket brown 552,50.15,34.7,15.45
564,Sports,water bottle gray 101,107.54,58.29,49.25
565,Sports,water bottle crimson 141,91.63,55.71,35.92
566,Sports,cycling helmet darkviolet 241,71.73,48.16,23.57
567,Sports,dumbbell mediumpurple 279,160.32,91.24,69.08
568,Sports,dumbbell lightcyan 723,183.39,137.3,46.09
569,Sports,cycling helmet limegreen 240,230.29,127.26,103.03
570,Sports,water bottle darkslateblue 296,203.61,140.19,63.42
571,Sports,water bottle aquamarine 808,97.95,49.27,48.68
572,Sports,water bottle skyblue 156,127.17,91.12,36.05
573,Sports,water bottle chocolate 962,244.71,146.96,97.75
574,Sports,cycling helmet slateblue 881,34.38,21.41,12.97
575,Sports,cycling helmet lightgreen 354,46.92,32.83,14.09
576,Sports,dumbbell darkgreen 137,172.43,137.2,35.23
577,Sports,dumbbell indianred 978,213.06,143.28,69.78
578,Sports,yoga mat slategray 628,112.0,87.32,24.68
579,Sports,yoga mat lightsteelblue 936,43.27,30.91,12.36
580,Sports,tennis racket tomato 690,235.5,179.08,56.42
581,Sports,yoga mat lightslategray 848,93.13,49.57,43.56
582,Sports,cycling helmet sandybrown 923,138.36,70.24,68.12
583,Sports,water bottle seagreen 190,47.24,27.07,20.17
584,Sports,dumbbell seagreen 419,188.77,103.89,84.88
585,Sports,tennis racket darkorchid 119,170.17,133.86,36.31
586,Sports,yoga mat green 367,278.48,200.96,77.52
587,Sports,yoga mat magenta 575,252.5,174.49,78.01
588,Sports,water bottle darkblue 459,77.6,49.14,28.46
589,Sports,yoga mat sienna 226,217.39,111.64,105.75
590,Sports,cycling helmet azure 386,152.13,98.92,53.21
591,Sports,yoga mat lightsteelblue 240,43.63,27.12,16.51
592,Sports,water bottle salmon 250,180.81,137.11,43.7
593,Sports,water bottle crimson 945,142.92,88.47,54.45
594,Sports,yoga mat tan 530,281.77,173.75,108.02
595,Sports,water bottle royalblue 505,253.2,166.53,86.67
596,Sports,yoga mat lightgreen 346,234.86,141.28,93.58
597,Sports,tennis racket orange 677,216.93,163.33,53.6
598,Sports,tennis racket honeydew 154,245.99,185.55,60.44
599,Sports,tennis racket honeydew 461,159.07,125.25,33.82
600,Sports,dumbbell crimson 111,262.19,183.25,78.94
601,Sports,tennis racket darkgoldenrod 432,39.84,22.16,17.68
602,Sports,cycling helmet darkturquoise 330,66.63,46.69,19.94
603,Sports,dumbbell violet 564,130.85,81.01,49.84
604,Sports,yoga mat lightgray 141,244.31,186.97,57.34
605,Sports,yoga mat mistyrose 794,260.76,178.95,81.81
606,Sports,water bottle darkseagreen 136,87.84,58.21,29.63
607,Sports,water bottle teal 113,37.35,20.04,17.31
608,Sports,cycling helmet lightseagreen 215,77.1,39.46,37.64
609,Sports,tennis racket darkolivegreen 161,109.49,60.23,49.26
610,Sports,water bottle moccasin 374,288.05,223.62,64.43
611,Sports,yoga mat lavender 251,144.19,95.19,49.0
612,Sports,cycling helmet springgreen 400,44.18,23.83,20.35
613,Sports,cycling helmet slateblue 853,176.58,102.81,73.77
614,Sports,yoga mat orangered 565,224.2,131.41,92.79
615,Sports,water bottle bisque 495,210.89,119.47,91.42
616,Sports,dumbbell dimgray 661,168.18,102.6,65.58
617,Sports,tennis racket aliceblue 417,186.94,119.77,67.17
618,Sports,yoga mat slategray 624,78.74,44.6,34.14
619,Sports,water bottle royalblue 112,119.89,81.01,38.88
620,Sports,tennis racket palegreen 431,55.39,43.52,11.87
621,Sports,water bottle limegreen 999,103.04,59.86,43.18
622,Sports,dumbbell darkturquoise 262,94.29,68.99,25.3
623,Sports,water bottle papayawhip 550,27.51,20.95,6.56
624,Sports,yoga mat mediumturquoise 462,158.96,119.27,39.69
625,Sports,yoga mat oldlace 793,160.11,127.57,32.54
626,Sports,dumbbell maroon 243,129.69,90.84,38.85
627,Sports,dumbbell darkorchid 940,187.96,141.91,46.05
628,Sports,water bottle mediumpurple 877,35.76,27.07,8.69
629,Sports,cycling helmet aliceblue 747,86.46,59.59,26.87
630,Sports,dumbbell mediumorchid 520,128.61,68.29,60.32
631,Sports,water bottle mediumslateblue 685,179.06,116.28,62.78
632,Sports,dumbbell orchid 993,130.03,95.59,34.44
633,Sports,water bottle darkorchid 563,185.34,113.77,71.57
634,Sports,cycling helmet gray 461,92.11,55.8,36.31
635,Sports,cycling helmet aquamarine 763,161.63,109.69,51.94
636,Sports,tennis racket lightsteelblue 611,9.97,7.22,2.75
637,Sports,cycling helmet lightcoral 411,137.66,76.44,61.22
638,Sports,dumbbell navy 337,135.21,82.9,52.31
639,Sports,yoga mat coral 963,247.92,148.51,99.41
640,Sports,water bottle orangered 309,252.74,199.07,53.67
641,Sports,cycling helmet orange 126,268.25,211.05,57.2
642,Sports,yoga mat crimson 407,82.91,63.74,19.17
643,Sports,water bottle mistyrose 547,233.86,154.71,79.15
644,Sports,water bottle pink 540,249.1,178.89,70.21
645,Sports,cycling helmet lightsalmon 792,143.56,73.53,70.03
646,Sports,tennis racket burlywood 169,140.29,70.58,69.71
647,Sports,water bottle lightseagreen 612,74.95,46.68,28.27
648,Sports,cycling helmet darkkhaki 257,197.37,153.66,43.71
649,Sports,dumbbell cadetblue 550,289.63,187.11,102.52
650,Sports,water bottle lightslategray 808,270.55,182.95,87.6
651,Sports,water bottle deeppink 471,225.97,119.24,106.73
652,Sports,tennis racket lightblue 418,115.06,60.12,54.94
653,Sports,water bottle lightgreen 401,59.27,41.3,17.97
654,Sports,tennis racket powderblue 530,247.6,197.36,50.24
655,Sports,dumbbell teal 312,161.02,119.94,41.08
656,Sports,water bottle maroon 161,268.8,167.64,101.16
657,Sports,water bottle gold 746,184.11,111.56,72.55
658,Sports,yoga mat navy 102,209.99,105.67,104.32
659,Sports,tennis racket pink 411,215.51,143.5,72.01
660,Sports,cycling helmet black 784,253.91,171.61,82.3
661,Sports,yoga mat palegoldenrod 666,65.42,42.48,22.94
662,Sports,water bottle greenyellow 644,85.68,59.47,26.21
663,Sports,water bottle cyan 520,299.16,201.14,98.02
664,Sports,water bottle burlywood 877,43.48,23.78,19.7
665,Sports,water bottle palevioletred 274,39.14,20.75,18.39
666,Sports,water bottle royalblue 540,151.2,96.81,54.39
667,Sports,yoga mat darkslategray 692,197.83,139.54,58.29
668,Sports,tennis racket lightslategray 382,50.03,28.59,21.44
669,Sports,dumbbell slateblue 979,17.6,12.12,5.48
670,Sports,water bottle burlywood 738,26.4,14.72,11.68
671,Sports,cycling helmet darksalmon 505,13.71,7.76,5.95
672,Sports,water bottle floralwhite 155,231.1,118.6,112.5
673,Sports,water bottle seashell 263,77.58,43.98,33.6
674,Sports,water bottle papayawhip 987,257.58,153.12,104.46
675,Sports,cycling helmet mediumspringgreen 607,96.67,65.81,30.86
676,Sports,yoga mat lightskyblue 835,78.93,48.69,30.24
677,Sports,water bottle lime 996,72.65,43.06,29.59
678,Sports,cycling helmet lightcyan 189,14.55,11.06,3.49
679,Sports,dumbbell lightgoldenrodyellow 107,57.62,35.36,22.26
680,Sports,tennis racket palegreen 443,123.64,75.28,48.36
681,Sports,water bottle lawngreen 766,262.47,157.68,104.79
682,Sports,yoga mat limegreen 459,288.68,180.91,107.77
683,Sports,water bottle skyblue 390,79.52,44.32,35.2
684,Sports,tennis racket orangered 780,77.26,39.44,37.82
685,Fashion,t-shirt darkorchid 822,73.55,40.21,33.34
686,Fashion,jeans firebrick 955,25.79,14.98,10.81
687,Fashion,socks dodgerblue 956,32.54,20.6,11.94
688,Fashion,socks crimson 461,162.55,89.04,73.51
689,Fashion,jeans honeydew 694,146.71,89.94,56.77
690,Fashion,jeans steelblue 309,65.07,41.83,23.24
691,Fashion,jeans springgreen 823,172.81,121.41,51.4
692,Fashion,sneakers indigo 476,122.42,77.38,45.04
693,Fashion,dress royalblue 317,55.28,37.73,17.55
694,Fashion,jeans mediumseagreen 625,175.5,94.21,81.29
695,Fashion,t-shirt royalblue 890,112.18,65.19,46.99
696,Fashion,socks pink 681,81.88,57.09,24.79
697,Fashion,jeans darkslategray 188,67.67,41.75,25.92
698,Fashion,hoodie goldenrod 428,41.99,31.72,10.27
699,Fashion,jeans lemonchiffon 675,135.25,72.05,63.2
700,Fashion,sneakers darkgoldenrod 297,162.59,118.29,44.3
701,Fashion,t-shirt forestgreen 395,145.99,76.85,69.14
702,Fashion,jeans mediumspringgreen 464,164.83,102.14,62.69
703,Fashion,jacket darkgoldenrod 743,170.12,108.76,61.36
704,Fashion,hoodie mediumaquamarine 383,173.37,93.56,79.81
705,Fashion,jeans lawngreen 779,13.68,9.63,4.05
706,Fashion,hoodie navajowhite 774,75.47,47.08,28.39
707,Fashion,hoodie lightgoldenrodyellow 967,142.26,81.73,60.53
708,Fashion,jacket green 286,75.61,52.07,23.54
709,Fashion,sneakers beige 851,30.12,23.31,6.81
710,Fashion,jeans palevioletred 140,144.82,74.17,70.65
711,Fashion,dress olivedrab 410,39.11,21.88,17.23
712,Fashion,jeans palevioletred 418,81.1,41.5,39.6
713,Fashion,hoodie violet 959,130.56,72.32,58.24
714,Fashion,jeans honeydew 360,117.47,83.99,33.48
715,Fashion,jacket oldlace 100,136.67,91.92,44.75
716,Fashion,t-shirt lightpink 393,168.18,123.27,44.91
717,Fashion,t-shirt mediumslateblue 812,176.02,118.91,57.11
718,Fashion,t-shirt chocolate 138,195.03,137.36,57.67
719,Fashion,socks springgreen 453,69.16,50.7,18.46
720,Fashion,hoodie lightseagreen 861,183.42,114.67,68.75
721,Fashion,jacket mistyrose 326,199.64,136.67,62.97
722,Fashion,sneakers darksalmon 534,109.25,66.06,43.19
723,Fashion,jacket steelblue 856,186.6,132.02,54.58
724,Fashion,hoodie wheat 563,167.36,115.22,52.14
725,Fashion,dress indianred 538,18.43,13.08,5.35
726,Fashion,hoodie darkgoldenrod 230,106.28,82.73,23.55
727,Fashion,jacket lightpink 819,154.29,79.17,75.12
728,Fashion,socks lightblue 659,162.7,94.1,68.6
729,Fashion,jeans olivedrab 656,194.13,134.19,59.94
730,Fashion,sneakers palegoldenrod 466,55.94,28.97,26.97
731,Fashion,sneakers rosybrown 418,87.03,48.77,38.26
732,Fashion,jeans plum 786,34.22,24.37,9.85
733,Fashion,jacket magenta 627,53.67,30.73,22.94
734,Fashion,hoodie beige 459,93.45,72.96,20.49
735,Fashion,hoodie darksalmon 245,65.48,50.12,15.36
736,Fashion,dress blanchedalmond 934,116.15,69.7,46.45
737,Fashion,t-shirt peru 273,113.27,82.48,30.79
738,Fashion,hoodie sienna 572,135.97,92.41,43.56
739,Fashion,socks slategray 217,155.1,116.22,38.88
740,Fashion,hoodie aliceblue 311,63.55,38.65,24.9
741,Fashion,t-shirt cornsilk 301,19.58,11.44,8.14
742,Fashion,t-shirt orangered 215,142.71,90.54,52.17
743,Fashion,jeans wheat 471,70.3,45.03,25.27
744,Fashion,sneakers seagreen 111,40.27,21.0,19.27
745,Fashion,jacket rosybrown 185,198.49,143.93,54.56
746,Fashion,hoodie lightblue 677,145.69,115.69,30.0
747,Fashion,sneakers darkmagenta 544,28.89,18.68,10.21
748,Fashion,jacket ivory 108,44.44,29.46,14.98
749,Fashion,sneakers deepskyblue 742,184.55,127.96,56.59
750,Fashion,dress deeppink 357,187.57,130.51,57.06
751,Fashion,hoodie turquoise 128,55.23,29.91,25.32
752,Fashion,t-shirt darkmagenta 403,156.69,117.81,38.88
753,Fashion,sneakers salmon 966,43.66,30.19,13.47
754,Fashion,hoodie darkblue 950,40.34,29.67,10.67
755,Fashion,sneakers blueviolet 288,150.53,90.02,60.51
756,Fashion,hoodie aliceblue 477,166.46,99.22,67.24
757,Fashion,jeans darksalmon 951,113.82,69.52,44.3
758,Fashion,sneakers lavender 680,53.96,27.65,26.31
759,Fashion,socks blue 822,128.62,95.94,32.68
760,Fashion,jacket limegreen 606,181.8,142.44,39.36
761,Fashion,jacket darksalmon 406,103.91,56.86,47.05
762,Fashion,dress lightcoral 804,119.57,62.66,56.91
763,Fashion,jeans wheat 511,39.42,24.95,14.47
764,Fashion,t-shirt powderblue 590,195.98,148.0,47.98
765,Fashion,jeans darkolivegreen 132,49.91,30.53,19.38
766,Fashion,socks darkgreen 623,125.26,93.95,31.31
767,Fashion,jacket cornsilk 156,35.49,18.51,16.98
768,Fashion,dress lime 164,144.47,110.84,33.63
769,Fashion,jacket violet 280,9.69,7.62,2.07
770,Fashion,hoodie goldenrod 553,39.58,23.3,16.28
771,Fashion,socks orange 300,116.17,70.22,45.95
772,Fashion,jacket lightgoldenrodyellow 571,24.33,14.53,9.8
773,Fashion,jacket ivory 986,194.49,150.27,44.22
774,Fashion,jeans aliceblue 734,195.08,153.83,41.25
775,Fashion,t-shirt aqua 792,163.74,84.82,78.92
776,Fashion,sneakers whitesmoke 684,124.96,73.62,51.34
777,Fashion,jacket limegreen 762,190.94,123.01,67.93
778,Fashion,jeans salmon 748,65.47,39.48,25.99
779,Fashion,t-shirt lightseagreen 857,170.84,96.82,74.02
780,Fashion,jacket maroon 692,140.74,76.57,64.17
781,Fashion,sneakers lemonchiffon 468,114.54,89.68,24.86
782,Fashion,dress sienna 367,54.13,34.23,19.9
783,Fashion,t-shirt violet 307,51.63,40.82,10.81
784,Fashion,dress lavenderblush 957,151.97,86.07,65.9
785,Fashion,sneakers lightblue 786,132.74,73.84,58.9
786,Fashion,sneakers black 569,144.15,81.89,62.26
787,Fashion,jeans palevioletred 853,111.92,79.35,32.57
788,Fashion,dress linen 971,182.58,122.34,60.24
789,Fashion,jacket chartreuse 237,138.46,102.47,35.99
790,Fashion,socks beige 958,104.6,68.22,36.38
791,Fashion,socks goldenrod 838,190.03,130.74,59.29
792,Fashion,dress springgreen 501,27.6,20.67,6.93
793,Fashion,dress peachpuff 676,40.88,32.21,8.67
794,Fashion,jacket cyan 894,156.8,84.84,71.96
795,Fashion,dress lightcyan 481,19.05,10.88,8.17
796,Fashion,t-shirt khaki 318,10.91,7.4,3.51
797,Fashion,jacket peru 536,65.59,46.72,18.87
798,Fashion,t-shirt navajowhite 676,127.26,96.93,30.33
799,Fashion,t-shirt khaki 272,184.16,140.19,43.97
800,Fashion,sneakers snow 881,151.12,91.04,60.08
801,Fashion,hoodie blanchedalmond 225,138.66,103.67,34.99
802,Fashion,jeans mediumslateblue 465,79.62,57.42,22.2
803,Fashion,hoodie peachpuff 461,101.89,75.9,25.99
804,Fashion,t-shirt mistyrose 717,76.3,45.64,30.66
805,Fashion,t-shirt orchid 348,14.56,11.26,3.3
806,Fashion,sneakers gray 121,76.04,53.85,22.19
807,Fashion,socks antiquewhite 910,197.84,125.03,72.81
808,Fashion,t-shirt lightsteelblue 364,101.71,53.11,48.6
809,Fashion,jeans tan 994,36.85,28.72,8.13
810,Fashion,hoodie cornflowerblue 702,136.56,102.54,34.02
811,Fashion,sneakers greenyellow 927,111.38,78.73,32.65
812,Fashion,sneakers snow 450,190.16,95.87,94.29
813,Fashion,jeans green 132,101.54,65.51,36.03
814,Fashion,socks magenta 735,168.73,88.14,80.59
815,Fashion,socks goldenrod 963,131.78,89.61,42.17
816,Fashion,jacket lavender 559,193.77,137.17,56.6
817,Fashion,jacket seagreen 629,52.01,40.95,11.06
818,Fashion,t-shirt indigo 418,77.3,50.9,26.4
819,Fashion,jeans lightgray 273,121.13,62.15,58.98
820,Fashion,socks lightyellow 690,77.31,49.5,27.81
821,Fashion,jacket darkmagenta 106,82.47,49.99,32.48
822,Fashion,sneakers snow 121,119.2,71.54,47.66
823,Fashion,jeans ghostwhite 146,96.21,76.58,19.63
824,Fashion,hoodie ivory 379,36.0,25.25,10.75
825,Fashion,jacket slateblue 368,60.48,39.31,21.17
826,Fashion,sneakers papayawhip 242,117.24,77.2,40.04
827,Fashion,hoodie chartreuse 889,14.55,9.72,4.83
828,Fashion,t-shirt darkviolet 748,175.5,128.52,46.98
829,Fashion,dress orangered 388,129.85,79.06,50.79
830,Fashion,socks cadetblue 244,160.7,122.43,38.27
831,Fashion,hoodie hotpink 449,21.83,17.22,4.61
832,Fashion,hoodie bisque 351,77.63,58.69,18.94
833,Fashion,sneakers darkturquoise 442,175.59,125.5,50.09
834,Fashion,t-shirt papayawhip 901,143.21,100.47,42.74
835,Fashion,jacket cadetblue 928,104.72,80.45,24.27
836,Fashion,jeans chocolate 310,199.35,108.69,90.66
837,Fashion,t-shirt ghostwhite 514,178.64,125.3,53.34
838,Fashion,jacket orangered 272,84.05,61.5,22.55
839,Fashion,dress royalblue 415,20.73,12.24,8.49
840,Fashion,sneakers maroon 448,147.52,98.16,49.36
841,Fashion,t-shirt darkolivegreen 181,184.88,124.79,60.09
842,Fashion,dress cyan 579,42.32,28.53,13.79
843,Fashion,sneakers firebrick 838,194.35,137.42,56.93
844,Fashion,socks mediumpurple 426,185.02,139.06,45.96
845,Fashion,jeans gold 123,60.97,35.2,25.77
846,Fashion,socks ghostwhite 821,39.6,22.98,16.62
847,Fashion,t-shirt violet 305,49.92,30.94,18.98
848,Fashion,dress seagreen 201,62.27,40.51,21.76
849,Fashion,jeans blanchedalmond 232,54.41,28.13,26.28
850,Fashion,dress magenta 935,17.33,9.05,8.28
851,Fashion,dress oldlace 292,73.5,39.76,33.74
852,Fashion,sneakers navy 755,111.09,84.72,26.37
853,Fashion,sneakers mediumpurple 434,185.19,104.39,80.8
854,Fashion,socks red 515,151.87,105.5,46.37
855,Fashion,dress floralwhite 158,138.36,83.2,55.16
856,Books,paperback darkmagenta 727,40.42,21.27,19.15
857,Books,paperback aliceblue 509,39.47,31.43,8.04
858,Books,paperback cyan 126,47.19,35.96,11.23
859,Books,paperback lightseagreen 157,29.51,23.5,6.01
860,Books,paperback cyan 437,31.86,22.85,9.01
861,Books,hardcover mediumvioletred 246,7.39,4.04,3.35
862,Books,e-book peachpuff 933,39.06,20.58,18.48
863,Books,paperback darkred 702,22.89,15.14,7.75
864,Books,e-book honeydew 688,10.21,8.11,2.1
865,Books,paperback olive 932,13.81,9.47,4.34
866,Books,e-book mintcream 762,25.45,12.97,12.48
867,Books,paperback magenta 823,33.63,22.36,11.27
868,Books,paperback plum 642,29.29,17.82,11.47
869,Books,paperback darkcyan 587,9.2,4.62,4.58
870,Books,hardcover burlywood 471,33.8,24.75,9.05
871,Books,hardcover sienna 874,49.51,28.14,21.37
872,Books,hardcover gray 225,47.04,32.33,14.71
873,Books,hardcover navy 896,28.53,16.02,12.51
874,Books,hardcover yellow 855,15.18,10.35,4.83
875,Books,hardcover rosybrown 976,45.43,34.58,10.85
876,Books,hardcover goldenrod 826,27.84,16.85,10.99
877,Books,hardcover mediumblue 318,23.75,18.0,5.75
878,Books,e-book moccasin 498,45.88,35.34,10.54
879,Books,paperback sienna 127,12.97,9.56,3.41
880,Books,hardcover black 926,34.02,17.17,16.85
881,Books,e-book palevioletred 459,45.94,32.26,13.68
882,Books,hardcover lightblue 484,13.72,8.41,5.31
883,Books,e-book palegreen 357,32.47,18.42,14.05
884,Books,hardcover blueviolet 336,15.33,9.66,5.67
885,Books,paperback oldlace 758,12.55,9.13,3.42
886,Books,paperback blanchedalmond 321,17.03,13.59,3.44
887,Books,e-book sandybrown 990,40.17,25.84,14.33
888,Books,paperback coral 407,47.85,25.88,21.97
889,Books,paperback chocolate 993,7.16,3.59,3.57
890,Books,hardcover lightcyan 711,10.6,7.47,3.13
891,Books,paperback goldenrod 900,12.97,6.69,6.28
892,Books,hardcover coral 147,43.01,31.0,12.01
893,Books,paperback mediumslateblue 404,11.57,8.78,2.79
894,Books,e-book mistyrose 109,4.15,2.21,1.94
895,Books,hardcover lightpink 853,45.85,25.0,20.85
896,Books,paperback mediumseagreen 799,7.58,4.17,3.41
897,Books,paperback brown 781,7.24,4.36,2.88
898,Books,e-book lightgray 133,21.64,13.0,8.64
899,Books,e-book mediumaquamarine 806,14.03,10.35,3.68
900,Books,hardcover lightsalmon 337,4.78,3.11,1.67
901,Books,e-book lime 120,23.23,12.35,10.88
902,Books,hardcover aliceblue 999,49.57,29.49,20.08
903,Books,hardcover coral 239,8.66,5.6,3.06
904,Books,e-book bisque 801,23.14,12.81,10.33
905,Books,e-book lavender 612,9.95,7.18,2.77
906,Books,hardcover darkmagenta 179,27.91,20.98,6.93
907,Books,paperback sienna 329,48.61,36.75,11.86
908,Books,e-book seagreen 115,6.4,4.55,1.85
909,Books,paperback olivedrab 301,15.64,12.35,3.29
910,Books,e-book lightcoral 471,5.25,3.87,1.38
911,Books,paperback plum 768,3.5,2.47,1.03
912,Books,paperback snow 806,28.57,18.99,9.58
913,Books,paperback darkseagreen 834,49.17,37.48,11.69
914,Books,paperback springgreen 529,21.77,12.96,8.81
915,Books,paperback gainsboro 494,48.73,30.02,18.71
916,Books,paperback aqua 750,40.78,31.38,9.4
