customer_id,product_id,purchase_count
4482,477,1
4482,1036,1
4483,1006,1
4483,1075,1
4485,233,1
4485,292,1
4485,297,1
4485,323,1
4486,365,1
4486,999,1
4486,1157,1
4487,496,1
4487,683,1
4488,362,1
4488,472,1
4488,485,1
4488,533,1
4488,555,1
4488,609,1
4490,1044,1
4490,1161,1
4491,372,1
4491,379,1
4491,540,1
4491,652,3
4491,931,1
4491,963,1
4491,1056,1
4491,1078,1
4492,204,1
4492,244,3
4492,255,1
4492,1011,1
4492,1020,1
4493,148,1
4493,446,1
4493,474,1
4493,620,1
4493,692,1
4493,840,1
4493,898,1
4493,905,2
4493,910,1
4493,988,1
4493,1034,1
4493,1190,1
4494,472,1
4494,505,1
4494,532,1
4494,658,1
4494,817,1
4494,976,1
4494,1066,1
4494,1164,1
4495,437,1
4495,669,1
4496,809,1
4497,340,1
4497,512,2
4497,662,1
4497,889,1
4497,1047,1
4498,277,1
4498,327,1
4501,209,1
4501,280,1
4501,366,1
4502,83,1
4504,565,1
4505,588,1
4505,1121,1
4506,989,1
4506,1015,1
4506,1163,1
4507,744,1
4507,1170,1
4508,139,1
4508,396,1
4508,685,1
4508,842,4
4508,899,1
4508,1030,1
4508,1196,1
4509,1195,1
4510,215,1
4510,730,1
4510,993,1
4510,1051,1
4511,824,1
4511,832,1
4511,889,2
4512,402,1
4512,420,2
4512,454,4
4512,475,1
4512,1172,1
4513,360,3
4513,417,1
4513,827,1
4515,214,1
4515,458,1
4515,638,1
4515,721,3
4515,813,1
4518,248,1
4518,953,1
4520,851,1
4520,1007,1
4520,1044,1
4521,1053,1
4522,10,1
4522,693,1
4523,862,1
4524,27,1
4524,366,1
4524,388,1
4524,497,4
4524,772,1
4524,1056,1
4525,338,1
4525,709,1
4525,734,4
4525,784,1
4526,121,1
4526,328,1
4526,344,1
4526,374,1
4526,470,1
4526,864,1
4526,896,1
4528,65,1
4528,862,1
4531,528,1
4531,699,1
4531,831,1
4531,879,1
4531,904,1
4531,967,1
4531,1095,1
4532,765,1
4532,1150,1
4532,1170,1
4532,1193,1
4533,758,1
4533,834,1
4533,841,1
4533,1170,1
4534,160,4
4534,364,2
4534,482,1
4535,360,1
4535,772,4
4535,788,1
4535,881,1
4535,894,1
4535,937,1
4536,84,1
4536,411,1
4536,625,1
4536,1011,1
4536,1096,3
4538,512,1
4538,743,1
4539,1161,1
4540,371,1
4540,1025,1
4540,1079,1
4541,423,4
4541,548,4
4541,869,1
4541,878,3
4541,949,4
4541,1028,4
4541,1118,1
4541,1193,1
4543,404,1
4543,513,1
4543,621,1
4543,1130,1
4544,982,1
4544,1159,1
4544,1186,1
4545,381,1
4545,429,1
4545,461,1
4546,92,1
4546,466,4
4546,1072,1
4547,438,4
4547,452,4
4547,503,2
4547,716,1
4547,849,1
4548,861,1
4548,1049,4
4548,1131,1
4548,1146,2
4549,13,1
4549,205,1
4549,622,1
4549,645,1
4549,684,1
4549,714,1
4549,782,1
4549,878,1
4549,944,3
4549,1021,1
4549,1060,1
4550,474,1
4550,669,1
4550,846,1
4550,1103,1
4551,441,1
4552,244,1
4552,255,1
4552,292,1
4552,328,1
4552,369,1
4552,828,1
4552,869,1
4552,965,3
4552,1102,1
4553,450,1
4553,468,1
4553,658,1
4554,308,1
4554,469,1
4554,1022,2
4554,1029,1
4554,1107,2
4554,1127,4
4555,476,1
4556,308,2
4556,864,2
4557,942,1
4557,1044,3
4557,1144,1
4558,617,1
4558,782,1
4558,918,1
4559,686,1
4560,385,1
4560,400,4
4560,495,1
4562,541,1
4562,752,1
4562,772,1
4562,868,1
4562,879,4
4562,971,1
4563,17,1
4563,404,1
4563,574,1
4563,747,1
4563,983,1
4563,1009,1
4563,1165,1
4563,1167,1
4565,180,1
4565,541,1
4565,925,1
4565,962,1
4567,53,1
4567,375,1
4568,232,1
4568,393,1
4568,475,1
4569,887,1
4569,936,1
4569,967,1
4570,169,1
4570,439,1
4571,252,3
4571,356,1
4572,310,1
4572,521,1
4572,733,1
4572,756,1
4573,5,1
4573,53,1
4573,670,1
4573,782,1
4573,870,1
4573,1012,4
4573,1063,2
4573,1186,1
4574,247,1
4574,455,1
4574,825,1
4574,989,4
4574,1020,4
4574,1180,4
4577,887,1
4578,565,1
4578,1103,1
4579,278,1
4579,501,1
4581,223,3
4581,510,1
4582,233,4
4582,992,1
4582,1022,1
4583,239,1
4583,372,3
4583,671,1
4584,52,1
4584,67,1
4584,147,4
4584,583,1
4584,942,1
4585,930,1
4587,360,1
4587,416,4
4587,420,1
4589,825,1
4589,855,1
4589,880,1
4590,193,1
4590,265,1
4590,853,1
4590,894,4
4590,909,1
4590,1047,1
4591,1169,1
4592,882,2
4593,453,1
4594,262,1
4595,861,1
4597,665,1
4597,1161,1
4598,27,2
4598,1102,1
4598,1148,1
4599,394,1
4599,404,1
4599,460,1
4600,543,1
4600,805,2
4600,1115,1
4601,358,1
4601,360,1
4601,401,1
4601,500,1
4601,786,1
4601,929,1
4601,990,1
4601,991,1
4601,1010,3
4601,1166,1
4602,287,1
4602,1067,1
4604,1154,1
4605,471,1
4605,874,2
4605,1143,1
4606,930,1
4607,412,1
4607,511,1
4607,1194,4
4608,653,4
4608,928,1
4609,1081,1
4609,1107,1
4610,741,1
4611,390,1
4611,412,4
4611,447,1
4612,298,1
4612,368,1
4612,502,1
4612,568,1
4612,875,2
4612,906,3
4612,916,1
4613,154,1
4613,243,1
4613,339,1
4614,249,1
4614,660,1
4614,936,1
4616,747,1
4618,964,1
4619,617,1
4619,640,1
4619,874,1
4619,904,1
4619,917,2
4621,215,1
4621,305,1
4621,435,1
4621,894,1
4622,23,1
4622,891,1
4622,912,3
4623,9,1
4623,235,1
4623,429,1
4623,744,1
4623,1062,1
4623,1162,4
4625,235,1
4625,408,1
4625,488,1
4625,1051,1
4626,521,1
4626,606,1
4626,623,1
4627,448,1
4627,757,2
4627,1120,1
4629,221,3
4629,288,1
4629,293,1
4629,365,1
4629,506,1
4629,522,1
4629,678,1
4629,805,1
4629,1001,1
4629,1061,1
4629,1099,1
4630,11,2
4631,250,1
4631,274,3
4631,369,1
4631,859,1
4631,1147,2
4632,251,1
4632,343,1
4632,376,1
4632,563,1
4632,1027,2
4632,1030,1
4632,1109,1
4633,638,1
4633,875,1
4633,1032,1
4633,1084,1
4634,452,1
4634,923,1
4634,971,1
4635,327,3
4635,620,4
4635,1077,1
4635,1193,1
4636,226,1
4636,354,1
4636,525,3
4636,618,1
4636,676,1
4636,876,3
4636,882,3
4636,887,1
4636,979,1
4636,1025,1
4636,1176,1
4637,226,1
4637,253,1
4637,620,1
4637,735,1
4637,792,1
4638,359,1
4638,501,4
4638,687,1
4638,806,4
4638,824,1
4640,176,1
4640,265,4
4640,296,1
4640,365,1
4640,440,1
4640,758,4
4640,1023,1
4640,1063,1
4641,72,1
4641,514,2
4641,895,1
4641,928,4
4641,990,1
4643,633,1
4643,1083,1
4644,664,1
4644,1053,3
4644,1171,1
4645,687,1
4646,425,1
4646,941,1
4647,12,4
4647,390,1
4647,513,1
4647,1141,1
4648,620,1
4648,683,1
4648,705,1
4648,783,1
4648,831,4
4648,848,1
4648,873,1
4649,458,1
4650,216,1
4650,489,1
4650,737,4
4650,993,1
4651,574,3
4651,1194,1
4652,730,1
4653,338,1
4653,365,1
4653,383,3
4654,150,1
4656,176,1
4656,520,1
4656,587,4
4656,791,1
4656,869,1
4656,1171,1
4659,538,1
4659,666,1
4659,792,2
4659,889,4
4659,911,1
4659,1012,1
4659,1029,1
4660,735,1
4660,861,1
4660,1084,1
4661,352,1
4663,10,1
4663,38,1
4663,620,1
4663,741,1
4663,1012,1
4663,1090,4
4664,767,1
4665,373,1
4665,440,1
4665,525,1
4665,896,1
4665,1112,1
4666,314,2
4666,445,1
4666,496,1
4666,758,1
4667,1030,2
4668,896,1
4668,912,1
4668,943,1
4668,983,1
4668,1009,1
4668,1016,1
4668,1110,1
4669,322,4
4670,753,1
4672,565,4
4672,938,1
4672,972,1
4672,984,1
4672,1021,1
4672,1025,1
4673,241,1
4673,272,1
4673,289,1
4674,409,3
4674,933,1
4674,967,1
4674,1015,1
4674,1023,1
4674,1192,2
4675,379,1
4675,642,1
4675,689,1
4675,690,1
4675,826,1
4675,831,1
4675,1083,2
4676,244,1
4676,450,1
4676,718,1
4676,869,1
4676,875,1
4676,1044,1
4677,473,1
4677,736,1
4677,1113,1
4678,948,1
4678,1067,1
4679,347,1
4679,358,1
4679,506,1
4679,819,1
4679,859,1
4680,38,1
4680,863,3
4680,962,4
4680,1012,1
4680,1024,1
4681,338,1
4681,608,1
4681,628,1
4681,903,1
4681,1159,1
4682,7,1
4682,14,1
4682,24,1
4682,425,1
4682,715,1
4682,896,1
4683,753,1
4683,895,1
4684,348,1
4684,363,1
4684,509,1
4684,993,4
4684,1031,1
4684,1173,1
4686,408,1
4686,1146,1
4687,205,1
4687,488,1
4687,789,1
4688,989,1
4688,1141,1
4689,373,1
4690,866,1
4690,910,1
4690,945,1
4690,974,1
4691,1013,1
4692,83,1
4692,778,1
4692,1186,1
4693,197,1
4693,311,1
4694,288,1
4694,618,1
4694,1037,1
4696,514,1
4697,229,1
4697,456,1
4698,403,1
4698,449,1
4698,802,1
4698,962,1
4699,193,1
4699,687,1
4699,809,1
4700,315,1
4700,565,3
4700,568,1
4700,831,1
4700,1016,1
4702,865,3
4702,1145,1
4703,1050,1
4704,250,1
4704,359,2
4704,525,1
4704,555,1
4704,601,1
4704,1004,1
4705,221,1
4705,241,1
4705,761,1
4705,858,1
4705,894,1
4705,936,1
4705,951,1
4705,981,1
4705,1018,1
4706,1032,1
4707,312,1
4707,377,2
4708,357,1
4708,459,3
4708,496,1
4709,170,1
4709,282,1
4709,541,1
4710,103,1
4710,987,4
4714,362,2
4714,891,1
4715,609,1
4715,748,1
4715,1025,1
4715,1160,1
4717,293,1
4717,439,1
4717,461,1
4717,911,1
4717,1064,1
4717,1195,1
4719,388,1
4720,735,1
4720,850,1
4720,861,1
4721,816,1
4721,1133,1
4722,219,2
4722,541,1
4722,713,1
4722,839,1
4722,857,1
4722,984,1
4722,1125,1
4722,1156,1
4723,96,1
4724,570,1
4725,870,1
4726,296,1
4726,513,1
4726,574,1
4726,603,1
4726,769,1
4726,859,1
4726,1055,4
4726,1056,1
4726,1063,1
4726,1080,2
4726,1192,2
4727,240,1
4727,701,1
4727,882,1
4727,892,1
4727,961,1
4728,229,1
4728,238,1
4728,574,1
4729,193,1
4729,670,1
4729,1174,1
4729,1189,1
4730,213,1
4730,233,1
4730,651,3
4730,829,2
4730,896,1
4730,1030,1
4730,1136,1
4732,250,1
4732,360,1
4732,606,1
4732,705,1
4732,846,2
4733,1154,3
4735,60,1
4735,102,3
4735,337,1
4735,848,1
4736,678,2
4737,983,1
4737,1068,1
4737,1097,4
4738,922,1
4738,1049,1
4738,1152,1
4739,471,1
4739,487,1
4740,387,1
4740,428,1
4740,480,1
4740,496,1
4740,553,1
4740,723,1
4740,751,1
4740,1112,1
4741,406,1
4741,416,1
4742,197,1
4742,233,1
4742,260,1
4742,354,1
4743,610,1
4743,988,1
4744,311,1
4744,472,1
4744,897,4
4745,60,1
4746,758,1
4748,132,1
4748,495,1
4749,385,1
4749,612,1
4749,614,4
4749,893,1
4749,1003,1
4749,1049,1
4749,1072,1
4750,820,1
4751,399,4
4751,867,1
4752,622,1
4752,771,2
4752,943,1
4752,1186,1
4753,198,1
4753,265,1
4753,552,1
4753,1007,1
4754,288,1
4754,765,1
4754,796,1
4754,1044,1
4757,118,1
4757,233,1
4757,1024,1
4757,1064,1
4757,1117,1
4758,368,1
4758,1104,1
4758,1149,4
4758,1160,2
4758,1180,1
4760,278,1
4760,455,2
4760,583,1
4762,490,1
4763,249,1
4763,336,1
4763,1139,1
4764,1098,1
4764,1129,3
4765,507,1
4765,529,1
4765,1036,1
4765,1180,1
4766,998,4
4767,461,1
4767,556,1
4767,793,1
4767,865,3
4767,869,1
4768,412,1
4768,974,1
4769,676,1
4769,869,2
4770,56,1
4770,755,1
4770,1060,4
4770,1098,1
4771,213,1
4771,234,1
4771,287,1
4772,275,1
4772,287,1
4772,288,3
4772,289,1
4772,328,1
4772,343,1
4772,477,1
4772,528,1
4772,1147,4
4772,1149,1
4773,234,1
4773,1053,1
4773,1123,1
4774,291,1
4774,839,1
4774,928,1
4774,1038,1
4774,1166,1
4775,579,1
4775,662,4
4775,879,2
4776,251,1
4776,417,1
4776,690,1
4777,390,1
4777,442,1
4778,229,1
4778,521,1
4778,571,1
4779,436,4
4779,467,3
4779,1103,2
4779,1190,2
4779,1195,3
4780,255,1
4782,425,1
4782,464,1
4782,772,1
4782,800,3
4783,84,1
4783,424,1
4783,668,3
4784,190,1
4784,321,1
4784,511,1
4784,1041,1
4786,1097,1
4787,374,1
4787,402,1
4787,412,1
4787,451,1
4788,256,1
4788,514,4
4788,710,1
4788,792,1
4788,1195,1
4790,229,3
4790,282,1
4790,336,1
4790,338,1
4790,767,1
4790,851,1
4790,957,3
4790,1144,1
4791,20,1
4791,117,1
4791,198,1
4791,328,1
4791,443,4
4791,490,1
4791,694,2
4791,896,4
4791,1148,1
4792,368,1
4792,376,3
4793,418,1
4793,714,3
4793,828,1
4794,346,1
4794,451,1
4794,647,4
4794,676,1
4794,945,3
4795,357,1
4795,492,1
4795,669,1
4795,677,1
4795,737,1
4795,794,1
4795,871,1
4795,1017,1
4795,1176,4
4796,38,1
4796,54,1
4796,224,1
4796,911,1
4796,957,1
4796,970,1
4799,27,1
4799,155,1
4799,581,1
4799,602,1
4800,251,1
4800,358,1
4800,392,1
4800,426,1
4800,434,1
4800,464,1
4800,500,1
4800,685,1
4800,865,1
4800,954,4
4800,1136,3
4800,1174,1
4801,433,1
4801,727,1
4802,203,1
4802,249,1
4802,1173,1
4803,14,1
4803,363,1
4803,453,3
4803,861,1
4803,946,1
4803,1086,1
4806,861,1
4806,898,1
4806,1193,1
4807,418,1
4807,504,1
4808,356,2
4809,204,1
4809,301,2
4809,443,1
4809,1039,1
4809,1057,1
4809,1137,1
4809,1157,1
4810,65,1
4810,115,1
4810,174,2
4810,1151,1
4811,263,1
4811,354,1
4811,485,4
4811,501,1
4812,114,1
4812,249,1
4812,490,1
4812,732,1
4812,740,1
4813,405,1
4813,1090,1
4814,243,1
4814,436,1
4814,984,1
4814,1028,1
4814,1053,1
4814,1096,1
4815,103,1
4815,494,1
4815,1043,1
4818,814,1
4818,829,1
4819,233,3
4819,748,1
4820,121,1
4820,485,1
4820,525,4
4820,673,1
4820,858,1
4821,579,1
4822,247,1
4822,337,1
4822,375,1
4822,376,1
4822,396,1
4822,905,4
4822,927,1
4822,1157,1
4824,393,1
4824,494,1
4824,775,1
4824,809,1
4824,1039,3
4824,1055,3
4824,1155,1
4825,457,1
4825,735,1
4825,874,1
4825,1128,1
4827,945,1
4828,537,1
4828,859,1
4829,239,1
4829,579,1
4829,726,4
4829,873,4
4829,875,1
4829,883,1
4829,886,1
4831,364,1
4831,479,4
4831,852,1
4831,996,1
4831,1110,1
4833,243,1
4833,491,3
4833,1145,1
4834,873,1
4834,938,1
4836,466,1
4836,739,1
4836,741,1
4837,213,1
4837,1129,1
4838,65,1
4838,468,4
4838,1051,1
4839,101,3
4839,300,4
4839,807,1
4839,864,1
4839,1137,4
4840,282,4
4840,296,1
4840,331,3
4841,264,1
4842,234,3
4842,282,1
4842,403,1
4842,411,1
4842,457,1
4842,471,1
4842,473,1
4842,634,1
4842,678,1
4842,926,1
4843,887,1
4843,986,1
4845,262,1
4847,237,2
4847,533,1
4847,1018,1
4848,858,1
4848,949,1
4849,868,1
4849,963,1
4850,224,1
4850,265,1
4850,315,2
4850,379,4
4850,1010,1
4852,339,3
4852,358,1
4853,559,1
4853,696,1
4853,717,1
4853,918,1
4854,783,1
4855,370,1
4855,438,1
4855,496,1
4855,701,4
4855,924,1
4855,1178,1
4856,177,1
4856,200,1
4856,273,2
4856,741,1
4856,824,2
4856,835,3
4856,885,2
4856,1097,1
4857,219,1
4857,974,1
4858,697,1
4858,862,1
4858,1062,1
4858,1183,1
4858,1188,1
4859,79,1
4859,411,1
4860,879,1
4862,365,1
4862,623,1
4862,929,1
4862,1035,1
4863,231,1
4863,929,1
4866,65,2
4866,373,1
4866,409,1
4866,412,1
4866,444,1
4866,510,1
4866,754,1
4866,777,1
4866,789,1
4867,459,1
4867,716,1
4867,723,1
4867,978,1
4867,1087,1
4867,1101,2
4867,1137,1
4868,566,4
4868,969,2
4869,84,1
4871,290,1
4871,457,4
4872,772,1
4873,587,2
4873,973,1
4874,772,1
4874,827,1
4878,979,1
4880,424,1
4880,711,4
4881,396,1
4881,504,1
4881,725,1
4882,300,1
4882,404,1
4882,519,1
4882,572,1
4882,676,1
4882,901,1
4882,933,1
4882,1109,1
4882,1127,4
4883,736,1
4883,861,1
4884,282,1
4884,454,1
4884,782,1
4886,707,1
4887,323,1
4887,488,1
4887,509,1
4887,894,1
4887,970,1
4887,1003,1
4887,1009,1
4888,282,1
4888,356,1
4888,823,3
4888,870,1
4888,1059,1
4890,199,1
4890,232,1
4890,344,1
4890,358,1
4890,359,1
4890,494,1
4890,851,1
4890,869,1
4890,960,1
4891,233,1
4891,237,1
4891,300,1
4892,92,1
4892,690,1
4893,177,1
4893,827,4
4893,955,1
4893,971,1
4894,910,1
4895,195,1
4895,1166,2
4897,450,1
4897,977,3
4897,991,1
4898,208,1
4898,303,1
4898,1157,1
4899,284,1
4899,839,1
4899,899,1
4900,460,4
4900,519,3
4900,612,1
4900,624,1
4900,661,1
4900,667,1
4900,788,1
4900,808,1
4901,218,2
4901,303,1
4901,997,1
4904,196,1
4904,1018,1
4904,1117,1
4905,505,1
4905,759,1
4906,764,1
4907,41,1
4907,747,1
4907,957,1
4907,962,1
4907,1055,1
4908,817,1
4908,901,1
4908,983,1
4908,1148,1
4908,1160,1
4908,1177,1
4910,371,1
4910,636,1
4910,878,1
4911,505,1
4911,839,1
4911,845,1
4912,442,2
4912,753,3
4913,1132,2
4913,1174,1
4914,243,1
4914,418,1
4914,443,1
4914,478,4
4914,761,1
4914,896,1
4914,1196,1
4915,248,1
4915,455,1
4915,676,1
4915,1081,1
4916,392,1
4916,741,1
4920,578,1
4920,1138,1
4920,1169,1
4922,178,1
4922,436,1
4922,713,2
4922,965,1
4922,1119,2
4924,864,2
4924,991,1
4925,237,1
4925,275,1
4925,797,1
4926,184,1
4926,396,1
4926,961,1
4927,844,1
4927,1043,1
4927,1196,1
4929,896,1
4929,999,1
4931,372,1
4931,495,1
4931,729,1
4932,24,1
4932,514,1
4932,732,2
4932,885,1
4932,901,1
4932,1164,1
4933,230,1
4933,248,1
4933,371,1
4933,405,1
4933,454,1
4933,477,4
4933,944,1
4933,1084,1
4933,1098,1
4933,1133,1
4933,1158,1
4934,280,1
4934,298,2
4934,344,1
4934,486,3
4934,982,1
4935,709,1
4935,735,1
4935,762,1
4935,799,1
4936,47,2
4936,953,1
4936,1036,1
4938,253,1
4939,439,1
4939,471,1
4939,482,1
4939,1174,2
4939,1187,1
4940,37,1
4940,75,1
4940,413,1
4940,798,2
4940,890,1
4941,27,4
4941,583,1
4941,599,1
4941,882,1
4941,1024,1
4941,1087,1
4942,532,1
4942,607,1
4942,785,1
4943,849,1
4943,945,1
4943,967,1
4944,1096,2
4946,403,1
4946,900,1
4946,1104,1
4947,460,1
4947,772,1
4948,790,1
4949,747,1
4950,5,1
4950,77,4
4950,372,1
4950,628,2
4950,998,1
4951,331,1
4951,367,1
4951,460,1
4951,1174,1
4951,1191,1
4952,865,1
4952,1123,2
4953,595,1
4953,597,1
4953,769,1
4954,24,1
4955,376,1
4955,417,1
4956,466,1
4956,1041,1
4956,1090,1
4957,642,1
4957,1023,1
4958,1172,1
4959,65,1
4959,183,4
4959,232,1
4959,347,4
4959,486,1
4959,741,1
4959,744,4
4959,904,1
4959,953,3
4959,971,1
4959,1003,1
4960,504,1
4960,638,1
4960,725,1
4960,863,1
4960,866,3
4960,882,1
4960,938,3
4960,997,3
4960,1003,1
4962,1172,1
4963,173,4
4963,391,1
4963,400,2
4963,426,1
4963,453,1
4963,464,1
4963,748,1
4963,796,1
4963,874,1
4963,1030,1
4964,369,2
4964,455,1
4964,820,1
4964,1026,1
4965,480,1
4965,783,1
4965,859,1
4965,881,1
4965,883,1
4965,932,1
4965,970,2
4965,1016,1
4965,1111,4
4965,1173,1
4966,360,1
4966,365,1
4966,670,1
4966,1109,1
4968,106,1
4968,754,1
4968,783,1
4968,1069,1
4969,678,1
4969,1059,1
4969,1107,1
4970,400,1
4970,473,1
4970,711,1
4971,344,1
4971,1076,1
4971,1168,1
4972,195,1
4972,795,1
4973,822,3
4973,933,1
4973,953,1
4974,60,1
4974,183,1
4974,744,1
4974,751,1
4974,903,1
4974,909,1
4974,1178,1
4975,186,1
4975,629,1
4975,928,1
4975,1020,1
4975,1157,1
4976,869,2
4976,890,1
4976,1114,4
4977,94,1
4977,813,1
4977,992,1
4977,994,1
4978,174,1
4978,278,1
4978,1032,1
4981,208,1
4981,388,1
4981,406,1
4981,1066,2
4982,881,3
4982,913,1
4982,1011,2
4983,91,1
4983,358,1
4983,553,3
4983,670,1
4983,772,1
4983,829,1
4983,976,1
4984,538,1
4984,669,1
4985,101,1
4985,813,4
4985,863,1
4985,889,1
4986,637,4
4987,249,1
4987,358,1
4987,833,1
4988,715,1
4988,878,1
4988,893,1
4988,1096,1
4988,1179,1
4989,358,1
4989,400,1
4989,1193,1
4990,20,1
4990,88,1
4990,101,1
4990,107,1
4990,429,1
4990,901,1
4991,387,1
4991,731,1
4991,1148,1
4993,521,1
4993,625,1
4993,645,1
4993,1097,1
4994,217,1
4994,273,1
4994,771,3
4994,821,1
4994,860,1
4994,879,1
4994,908,1
4994,1014,1
4994,1110,1
4994,1119,1
4995,323,1
4996,391,1
4996,808,1
4996,1063,1
4997,900,2
4997,995,1
4998,189,3
4998,1000,1
4999,123,2
4999,217,1
4999,1064,1
5001,243,1
5001,249,1
5001,608,1
5002,223,1
5002,401,1
5002,705,1
5002,855,1
5002,979,1
5003,79,1
5003,1142,1
5004,838,1
5004,1061,1
5005,692,1
5006,216,1
5006,335,1
5006,697,1
5006,913,3
5006,1120,1
5008,1033,1
5008,1112,1
5009,1078,1
5009,1128,1
5010,104,4
5010,877,1
5010,1069,1
5012,407,1
5012,863,1
5012,879,1
5012,964,1
5012,1024,1
5012,1026,2
5012,1033,1
5013,686,1
5013,1087,1
5014,245,1
5014,402,1
5014,420,1
5014,483,1
5014,504,1
5014,538,1
5014,1153,1
5015,416,1
5015,538,1
5015,608,1
5015,647,1
5015,665,1
5015,704,1
5015,826,1
5015,866,1
5016,245,1
5016,360,1
5016,1058,2
5017,903,4
5017,905,1
5018,612,1
5018,664,1
5018,686,1
5018,949,1
5018,995,1
5018,1003,1
5021,287,4
5021,679,1
5021,757,1
5022,418,1
5022,629,1
5022,685,3
5022,897,1
5023,599,1
5023,670,1
5023,933,1
5023,957,1
5025,447,1
5025,987,1
5026,289,1
5026,1028,1
5026,1035,1
5028,894,3
5028,989,1
5029,177,1
5029,278,1
5029,414,1
5029,524,1
5029,575,1
5029,603,1
5029,910,1
5029,1129,1
5030,174,1
5030,873,1
5030,888,1
5030,933,4
5031,856,1
5032,403,1
5032,453,3
5032,736,1
5032,851,1
5034,954,1
5035,216,1
5035,248,3
5035,496,1
5035,1063,1
5036,731,1
5036,781,1
5036,825,1
5036,827,1
5037,219,1
5037,291,1
5037,840,1
5038,782,1
5038,1064,1
5038,1112,1
5038,1119,1
5038,1197,1
5039,761,1
5039,939,1
5039,1052,4
5039,1176,1
5040,238,1
5040,532,1
5040,1131,1
5040,1133,1
5041,23,1
5041,40,1
5041,75,1
5041,119,1
5041,196,1
5041,690,1
5042,591,1
5042,636,1
5042,747,2
5042,776,1
5043,323,1
5043,350,1
5043,882,1
5043,945,2
5044,14,1
5044,27,1
5044,45,1
5044,848,2
5044,931,1
5044,940,1
5044,1068,1
5044,1174,1
5045,670,1
5046,481,1
5046,768,1
5046,1137,1
5046,1150,1
5047,563,1
5047,671,1
5047,955,1
5047,1004,1
5048,1137,1
5048,1144,1
5049,226,1
5049,393,1
5050,295,1
5050,404,1
5050,423,1
5050,498,1
5050,687,1
5050,963,4
5051,375,1
5051,628,1
5052,32,1
5052,525,1
5052,529,1
5053,383,1
5053,502,2
5054,219,1
5054,446,1
5054,914,1
5054,1086,1
5054,1101,1
5055,990,1
5056,679,3
5057,417,1
5057,491,1
5057,795,1
5057,949,3
5058,476,1
5058,487,1
5058,964,1
5059,379,1
5059,711,1
5059,716,1
5059,962,4
5061,367,1
5061,824,1
5061,838,1
5061,921,1
5062,442,1
5062,528,1
5063,596,2
5064,375,1
5064,875,1
5064,924,1
5064,972,1
5064,1028,1
5064,1101,1
5064,1141,1
5065,415,1
5065,438,1
5065,691,1
5065,772,2
5066,908,1
5066,1027,1
5067,282,1
5067,305,1
5067,328,1
5067,445,1
5067,599,1
5067,647,1
5067,1179,1
5069,849,1
5069,939,1
5070,197,1
5070,891,1
5070,974,1
5070,997,1
5071,402,1
5071,574,1
5072,142,1
5072,154,3
5072,215,2
5072,1113,1
5072,1187,1
5073,101,1
5073,228,1
5073,418,1
5073,451,1
5074,255,1
5074,766,1
5074,887,1
5074,899,1
5074,961,1
5074,1106,2
5074,1138,1
5074,1147,1
5076,427,1
5076,512,1
5076,945,1
5076,1060,1
5076,1090,1
5076,1097,1
5076,1136,4
5077,83,1
5077,679,1
5077,996,1
5077,1063,1
5078,326,1
5078,508,1
5078,766,4
5078,769,1
5078,911,1
5078,1043,1
5079,375,1
5080,291,2
5080,469,1
5080,882,1
5082,285,1
5082,404,1
5082,426,1
5082,442,1
5083,777,3
5085,368,1
5085,467,1
5085,1068,1
5085,1168,4
5085,1169,3
5085,1191,1
5086,1061,1
5087,1000,1
5088,490,1
5088,507,1
5088,1123,1
5090,91,1
5090,396,1
5090,497,1
5090,981,1
5090,1174,2
5091,92,4
5091,337,3
5091,498,1
5091,1078,1
5092,396,1
5092,402,1
5092,688,1
5092,866,1
5092,909,3
5093,171,1
5093,987,1
5093,1191,1
5094,326,1
5094,888,1
5095,275,1
5095,636,1
5095,1070,1
5097,488,1
5097,564,1
5097,866,1
5097,928,1
5097,1119,3
5097,1140,1
5098,154,1
5098,687,1
5098,978,4
5098,1045,1
5098,1092,1
5098,1105,1
5098,1142,1
5098,1189,1
5099,769,2
5099,899,1
5099,978,1
5101,9,1
5101,156,1
5103,286,1
5103,881,1
5104,29,1
5104,83,1
5104,686,4
5104,765,1
5105,476,1
5106,255,1
5106,899,1
5107,228,3
5107,236,1
5107,521,1
5107,522,1
5107,625,1
5107,889,1
5107,1066,1
5109,118,1
5109,933,1
5109,977,1
5109,1165,1
5110,36,1
5110,317,1
5110,467,1
5110,971,1
5111,121,4
5111,273,1
5111,507,1
5111,928,1
5111,1007,1
5111,1059,1
5111,1077,1
5113,906,3
5114,426,1
5114,687,1
5114,1086,1
5114,1142,1
5115,14,2
5115,34,1
5115,340,1
5115,399,1
5115,1039,1
5115,1082,1
5115,1159,1
5116,84,1
5117,56,1
5117,205,1
5117,401,1
5117,449,1
5117,721,1
5117,1147,1
5117,1189,1
5118,279,3
5118,505,1
5118,1055,1
5119,228,1
5119,462,1
5119,661,1
5120,239,2
5120,338,1
5121,203,1
5121,216,1
5121,252,1
5121,281,1
5121,308,4
5121,327,1
5121,765,1
5122,611,1
5123,777,1
5125,484,3
5125,957,1
5125,1044,1
5126,458,1
5127,278,1
5127,1191,4
5128,368,1
5128,901,1
5128,972,1
5128,1074,1
5129,669,1
5130,566,1
5131,422,1
5131,762,1
5131,842,1
5131,994,1
5132,395,2
5132,559,4
5132,568,1
5132,985,1
5132,1047,1
