product_id,category,name,price_usd,cost_usd,margin_usd
467,beauty,sunscreen tan 604,44.65,25.05,19.6
468,beauty,moisturizer lightskyblue 406,43.05,25.62,17.43
469,beauty,serum lemonchiffon 903,72.44,50.02,22.42
470,beauty,moisturizer lightyellow 515,50.87,33.89,16.98
471,beauty,sunscreen brown 211,71.02,44.0,27.02
472,beauty,moisturizer salmon 586,10.34,7.72,2.62
473,beauty,sunscreen ghostwhite 612,93.09,48.22,44.87
474,beauty,sunscreen dimgray 741,75.35,51.62,23.73
475,beauty,lipstick lightgreen 797,85.09,57.77,27.32
476,beauty,moisturizer rosybrown 568,29.44,20.61,8.83
477,beauty,lipstick aliceblue 285,92.71,49.17,43.54
478,beauty,moisturizer lightgray 771,53.48,28.35,25.13
479,beauty,moisturizer moccasin 905,47.42,35.41,12.01
480,beauty,shampoo mediumpurple 409,69.64,40.21,29.43
481,beauty,serum mediumblue 541,53.51,31.87,21.64
482,beauty,sunscreen lemonchiffon 155,78.8,61.48,17.32
483,beauty,conditioner blanchedalmond 221,70.26,35.96,34.3
484,beauty,conditioner magenta 557,71.16,55.19,15.97
485,beauty,moisturizer indianred 706,6.63,4.09,2.54
486,beauty,lipstick mintcream 522,117.79,75.7,42.09
487,beauty,sunscreen gainsboro 317,16.73,11.6,5.13
488,beauty,serum aliceblue 109,77.09,48.42,28.67
489,beauty,lipstick mediumseagreen 979,81.98,65.26,16.72
490,beauty,moisturizer olive 583,30.1,16.15,13.95
491,beauty,moisturizer darkblue 561,36.68,24.6,12.08
492,beauty,lipstick sienna 474,90.58,70.37,20.21
493,beauty,lipstick lightseagreen 847,87.06,65.87,21.19
494,beauty,moisturizer steelblue 610,38.71,25.83,12.88
495,beauty,conditioner green 153,82.0,62.89,19.11
496,beauty,lipstick lightblue 766,8.68,4.5,4.18
497,beauty,lipstick tan 418,98.99,51.86,47.13
498,beauty,shampoo antiquewhite 981,88.89,48.87,40.02
499,beauty,conditioner darkgoldenrod 688,75.03,44.63,30.4
500,beauty,lipstick lightgray 248,55.45,38.98,16.47
501,beauty,moisturizer darkcyan 744,46.78,32.44,14.34
502,beauty,conditioner darkturquoise 563,59.85,43.9,15.95
503,beauty,shampoo palegoldenrod 399,95.23,63.81,31.42
504,beauty,shampoo blueviolet 820,11.97,9.48,2.49
505,beauty,sunscreen orangered 115,43.18,29.44,13.74
506,beauty,serum beige 538,74.13,43.93,30.2
507,beauty,serum lime 716,48.32,34.09,14.23
508,beauty,serum limegreen 101,97.86,57.25,40.61
509,beauty,shampoo lavender 700,35.25,22.09,13.16
510,beauty,moisturizer darkblue 988,38.18,20.7,17.48
511,beauty,sunscreen wheat 916,21.9,17.36,4.54
512,beauty,sunscreen deepskyblue 455,83.73,64.82,18.91
513,beauty,sunscreen orange 916,14.78,9.84,4.94
514,sports,cycling helmet mediumorchid 339,66.53,48.24,18.29
515,sports,tennis racket snow 576,185.21,130.26,54.95
516,sports,dumbbell deeppink 109,278.39,188.17,90.22
517,sports,cycling helmet lightskyblue 925,142.24,74.86,67.38
518,sports,tennis racket darkviolet 693,233.47,133.05,100.42
519,sports,water bottle brown 634,269.9,206.62,63.28
520,sports,tennis racket thistle 293,147.16,99.6,47.56
521,sports,dumbbell pink 817,64.16,35.56,28.6
522,sports,tennis racket tan 512,113.95,76.27,37.68
523,sports,water bottle darkslategray 605,258.23,148.2,110.03
524,sports,tennis racket violet 574,260.98,159.59,101.39
525,sports,yoga mat tan 453,53.6,36.4,17.2
526,sports,tennis racket azure 134,159.68,80.83,78.85
527,sports,dumbbell khaki 597,297.2,225.82,71.38
528,sports,water bottle darkblue 897,173.62,100.44,73.18
529,sports,tennis racket black 885,132.38,103.78,28.6
530,sports,water bottle blueviolet 360,247.1,194.97,52.13
531,sports,yoga mat darkslateblue 487,106.94,85.38,21.56
532,sports,yoga mat mistyrose 478,16.04,8.19,7.85
533,sports,cycling helmet darkkhaki 165,150.16,113.17,36.99
534,sports,water bottle oldlace 823,194.83,151.31,43.52
535,sports,yoga mat royalblue 756,83.1,55.62,27.48
536,sports,yoga mat burlywood 502,287.27,201.35,85.92
537,sports,dumbbell azure 340,138.92,76.12,62.8
538,sports,dumbbell white 460,58.26,45.59,12.67
539,sports,yoga mat lemonchiffon 957,271.6,209.5,62.1
540,sports,yoga mat slategray 857,83.31,54.48,28.83
541,sports,cycling helmet lightgray 873,24.28,13.19,11.09
542,sports,yoga mat aliceblue 405,282.3,198.48,83.82
543,sports,water bottle saddlebrown 207,180.71,131.44,49.27
544,sports,cycling helmet cornflowerblue 227,102.58,59.2,43.38
545,sports,tennis racket steelblue 344,148.54,81.78,66.76
546,sports,dumbbell whitesmoke 579,274.98,211.09,63.89
547,sports,dumbbell darkgoldenrod 952,241.26,131.99,109.27
548,sports,dumbbell violet 482,30.71,21.05,9.66
549,sports,dumbbell coral 494,235.27,185.25,50.02
550,sports,yoga mat sienna 447,191.48,121.72,69.76
551,sports,tennis racket lightcoral 743,248.33,159.74,88.59
552,sports,tennis racket crimson 158,49.69,28.15,21.54
553,sports,dumbbell lightgray 248,216.41,144.13,72.28
554,sports,cycling helmet lavenderblush 521,262.25,152.08,110.17
555,sports,dumbbell greenyellow 959,53.46,31.08,22.38
556,sports,tennis racket lavender 602,105.68,58.16,47.52
557,sports,yoga mat salmon 216,100.88,77.77,23.11
558,sports,dumbbell snow 906,293.76,151.89,141.87
559,sports,dumbbell olive 222,171.5,128.73,42.77
560,sports,tennis racket crimson 542,228.42,180.73,47.69
561,sports,tennis racket silver 199,299.44,232.82,66.62
562,sports,cycling helmet lightslategray 158,92.51,71.13,21.38
563,sports,tennis racket brown 552,50.15,34.7,15.45
564,sports,water bottle gray 101,107.54,58.29,49.25
565,sports,water bottle crimson 141,91.63,55.71,35.92
566,sports,cycling helmet darkviolet 241,71.73,48.16,23.57
567,sports,dumbbell mediumpurple 279,160.32,91.24,69.08
568,sports,dumbbell lightcyan 723,183.39,137.3,46.09
569,sports,cycling helmet limegreen 240,230.29,127.26,103.03
570,sports,water bottle darkslateblue 296,203.61,140.19,63.42
571,sports,water bottle aquamarine 808,97.95,49.27,48.68
572,sports,water bottle skyblue 156,127.17,91.12,36.05
573,sports,water bottle chocolate 962,244.71,146.96,97.75
574,sports,cycling helmet slateblue 881,34.38,21.41,12.97
575,sports,cycling helmet lightgreen 354,46.92,32.83,14.09
576,sports,dumbbell darkgreen 137,172.43,137.2,35.23
577,sports,dumbbell indianred 978,213.06,143.28,69.78
578,sports,yoga mat slategray 628,112.0,87.32,24.68
579,sports,yoga mat lightsteelblue 936,43.27,30.91,12.36
580,sports,tennis racket tomato 690,235.5,179.08,56.42
581,sports,yoga mat lightslategray 848,93.13,49.57,43.56
582,sports,cycling helmet sandybrown 923,138.36,70.24,68.12
583,sports,water bottle seagreen 190,47.24,27.07,20.17
584,sports,dumbbell seagreen 419,188.77,103.89,84.88
585,sports,tennis racket darkorchid 119,170.17,133.86,36.31
586,sports,yoga mat green 367,278.48,200.96,77.52
587,sports,yoga mat magenta 575,252.5,174.49,78.01
588,sports,water bottle darkblue 459,77.6,49.14,28.46
589,sports,yoga mat sienna 226,217.39,111.64,105.75
590,sports,cycling helmet azure 386,152.13,98.92,53.21
591,sports,yoga mat lightsteelblue 240,43.63,27.12,16.51
592,sports,water bottle salmon 250,180.81,137.11,43.7
593,sports,water bottle crimson 945,142.92,88.47,54.45
594,sports,yoga mat tan 530,281.77,173.75,108.02
595,sports,water bottle royalblue 505,253.2,166.53,86.67
596,sports,yoga mat lightgreen 346,234.86,141.28,93.58
597,sports,tennis racket orange 677,216.93,163.33,53.6
598,sports,tennis racket honeydew 154,245.99,185.55,60.44
599,sports,tennis racket honeydew 461,159.07,125.25,33.82
600,sports,dumbbell crimson 111,262.19,183.25,78.94
601,sports,tennis racket darkgoldenrod 432,39.84,22.16,17.68
602,sports,cycling helmet darkturquoise 330,66.63,46.69,19.94
603,sports,dumbbell violet 564,130.85,81.01,49.84
604,sports,yoga mat lightgray 141,244.31,186.97,57.34
605,sports,yoga mat mistyrose 794,260.76,178.95,81.81
606,sports,water bottle darkseagreen 136,87.84,58.21,29.63
607,sports,water bottle teal 113,37.35,20.04,17.31
608,sports,cycling helmet lightseagreen 215,77.1,39.46,37.64
609,sports,tennis racket darkolivegreen 161,109.49,60.23,49.26
610,sports,water bottle moccasin 374,288.05,223.62,64.43
611,sports,yoga mat lavender 251,144.19,95.19,49.0
612,sports,cycling helmet springgreen 400,44.18,23.83,20.35
613,sports,cycling helmet slateblue 853,176.58,102.81,73.77
614,sports,yoga mat orangered 565,224.2,131.41,92.79
615,sports,water bottle bisque 495,210.89,119.47,91.42
616,sports,dumbbell dimgray 661,168.18,102.6,65.58
617,sports,tennis racket aliceblue 417,186.94,119.77,67.17
618,sports,yoga mat slategray 624,78.74,44.6,34.14
619,sports,water bottle royalblue 112,119.89,81.01,38.88
620,sports,tennis racket palegreen 431,55.39,43.52,11.87
621,sports,water bottle limegreen 999,103.04,59.86,43.18
622,sports,dumbbell darkturquoise 262,94.29,68.99,25.3
623,sports,water bottle papayawhip 550,27.51,20.95,6.56
624,sports,yoga mat mediumturquoise 462,158.96,119.27,39.69
625,sports,yoga mat oldlace 793,160.11,127.57,32.54
626,sports,dumbbell maroon 243,129.69,90.84,38.85
627,sports,dumbbell darkorchid 940,187.96,141.91,46.05
628,sports,water bottle mediumpurple 877,35.76,27.07,8.69
629,sports,cycling helmet aliceblue 747,86.46,59.59,26.87
630,sports,dumbbell mediumorchid 520,128.61,68.29,60.32
631,sports,water bottle mediumslateblue 685,179.06,116.28,62.78
632,sports,dumbbell orchid 993,130.03,95.59,34.44
633,sports,water bottle darkorchid 563,185.34,113.77,71.57
634,sports,cycling helmet gray 461,92.11,55.8,36.31
635,sports,cycling helmet aquamarine 763,161.63,109.69,51.94
636,sports,tennis racket lightsteelblue 611,9.97,7.22,2.75
637,sports,cycling helmet lightcoral 411,137.66,76.44,61.22
638,sports,dumbbell navy 337,135.21,82.9,52.31
639,sports,yoga mat coral 963,247.92,148.51,99.41
640,sports,water bottle orangered 309,252.74,199.07,53.67
641,sports,cycling helmet orange 126,268.25,211.05,57.2
642,sports,yoga mat crimson 407,82.91,63.74,19.17
643,sports,water bottle mistyrose 547,233.86,154.71,79.15
644,sports,water bottle pink 540,249.1,178.89,70.21
645,sports,cycling helmet lightsalmon 792,143.56,73.53,70.03
646,sports,tennis racket burlywood 169,140.29,70.58,69.71
647,sports,water bottle lightseagreen 612,74.95,46.68,28.27
648,sports,cycling helmet darkkhaki 257,197.37,153.66,43.71
649,sports,dumbbell cadetblue 550,289.63,187.11,102.52
650,sports,water bottle lightslategray 808,270.55,182.95,87.6
651,sports,water bottle deeppink 471,225.97,119.24,106.73
652,sports,tennis racket lightblue 418,115.06,60.12,54.94
653,sports,water bottle lightgreen 401,59.27,41.3,17.97
654,sports,tennis racket powderblue 530,247.6,197.36,50.24
655,sports,dumbbell teal 312,161.02,119.94,41.08
656,sports,water bottle maroon 161,268.8,167.64,101.16
657,sports,water bottle gold 746,184.11,111.56,72.55
658,sports,yoga mat navy 102,209.99,105.67,104.32
659,sports,tennis racket pink 411,215.51,143.5,72.01
660,sports,cycling helmet black 784,253.91,171.61,82.3
661,sports,yoga mat palegoldenrod 666,65.42,42.48,22.94
662,sports,water bottle greenyellow 644,85.68,59.47,26.21
663,sports,water bottle cyan 520,299.16,201.14,98.02
664,sports,water bottle burlywood 877,43.48,23.78,19.7
665,sports,water bottle palevioletred 274,39.14,20.75,18.39
666,sports,water bottle royalblue 540,151.2,96.81,54.39
667,sports,yoga mat darkslategray 692,197.83,139.54,58.29
668,sports,tennis racket lightslategray 382,50.03,28.59,21.44
669,sports,dumbbell slateblue 979,17.6,12.12,5.48
670,sports,water bottle burlywood 738,26.4,14.72,11.68
671,sports,cycling helmet darksalmon 505,13.71,7.76,5.95
672,sports,water bottle floralwhite 155,231.1,118.6,112.5
673,sports,water bottle seashell 263,77.58,43.98,33.6
674,sports,water bottle papayawhip 987,257.58,153.12,104.46
675,sports,cycling helmet mediumspringgreen 607,96.67,65.81,30.86
676,sports,yoga mat lightskyblue 835,78.93,48.69,30.24
677,sports,water bottle lime 996,72.65,43.06,29.59
678,sports,cycling helmet lightcyan 189,14.55,11.06,3.49
679,sports,dumbbell lightgoldenrodyellow 107,57.62,35.36,22.26
680,sports,tennis racket palegreen 443,123.64,75.28,48.36
681,sports,water bottle lawngreen 766,262.47,157.68,104.79
682,sports,yoga mat limegreen 459,288.68,180.91,107.77
683,sports,water bottle skyblue 390,79.52,44.32,35.2
684,sports,tennis racket orangered 780,77.26,39.44,37.82
685,fashion,t-shirt darkorchid 822,73.55,40.21,33.34
686,fashion,jeans firebrick 955,25.79,14.98,10.81
687,fashion,socks dodgerblue 956,32.54,20.6,11.94
688,fashion,socks crimson 461,162.55,89.04,73.51
689,fashion,jeans honeydew 694,146.71,89.94,56.77
690,fashion,jeans steelblue 309,65.07,41.83,23.24
691,fashion,jeans springgreen 823,172.81,121.41,51.4
692,fashion,sneakers indigo 476,122.42,77.38,45.04
693,fashion,dress royalblue 317,55.28,37.73,17.55
694,fashion,jeans mediumseagreen 625,175.5,94.21,81.29
695,fashion,t-shirt royalblue 890,112.18,65.19,46.99
696,fashion,socks pink 681,81.88,57.09,24.79
697,fashion,jeans darkslategray 188,67.67,41.75,25.92
698,fashion,hoodie goldenrod 428,41.99,31.72,10.27
699,fashion,jeans lemonchiffon 675,135.25,72.05,63.2
700,fashion,sneakers darkgoldenrod 297,162.59,118.29,44.3
701,fashion,t-shirt forestgreen 395,145.99,76.85,69.14
702,fashion,jeans mediumspringgreen 464,164.83,102.14,62.69
703,fashion,jacket darkgoldenrod 743,170.12,108.76,61.36
704,fashion,hoodie mediumaquamarine 383,173.37,93.56,79.81
705,fashion,jeans lawngreen 779,13.68,9.63,4.05
706,fashion,hoodie navajowhite 774,75.47,47.08,28.39
707,fashion,hoodie lightgoldenrodyellow 967,142.26,81.73,60.53
708,fashion,jacket green 286,75.61,52.07,23.54
709,fashion,sneakers beige 851,30.12,23.31,6.81
710,fashion,jeans palevioletred 140,144.82,74.17,70.65
711,fashion,dress olivedrab 410,39.11,21.88,17.23
712,fashion,jeans palevioletred 418,81.1,41.5,39.6
713,fashion,hoodie violet 959,130.56,72.32,58.24
714,fashion,jeans honeydew 360,117.47,83.99,33.48
715,fashion,jacket oldlace 100,136.67,91.92,44.75
716,fashion,t-shirt lightpink 393,168.18,123.27,44.91
717,fashion,t-shirt mediumslateblue 812,176.02,118.91,57.11
718,fashion,t-shirt chocolate 138,195.03,137.36,57.67
719,fashion,socks springgreen 453,69.16,50.7,18.46
720,fashion,hoodie lightseagreen 861,183.42,114.67,68.75
721,fashion,jacket mistyrose 326,199.64,136.67,62.97
722,fashion,sneakers darksalmon 534,109.25,66.06,43.19
723,fashion,jacket steelblue 856,186.6,132.02,54.58
724,fashion,hoodie wheat 563,167.36,115.22,52.14
725,fashion,dress indianred 538,18.43,13.08,5.35
726,fashion,hoodie darkgoldenrod 230,106.28,82.73,23.55
727,fashion,jacket lightpink 819,154.29,79.17,75.12
728,fashion,socks lightblue 659,162.7,94.1,68.6
729,fashion,jeans olivedrab 656,194.13,134.19,59.94
730,fashion,sneakers palegoldenrod 466,55.94,28.97,26.97
731,fashion,sneakers rosybrown 418,87.03,48.77,38.26
732,fashion,jeans plum 786,34.22,24.37,9.85
733,fashion,jacket magenta 627,53.67,30.73,22.94
734,fashion,hoodie beige 459,93.45,72.96,20.49
735,fashion,hoodie darksalmon 245,65.48,50.12,15.36
736,fashion,dress blanchedalmond 934,116.15,69.7,46.45
737,fashion,t-shirt peru 273,113.27,82.48,30.79
738,fashion,hoodie sienna 572,135.97,92.41,43.56
739,fashion,socks slategray 217,155.1,116.22,38.88
740,fashion,hoodie aliceblue 311,63.55,38.65,24.9
741,fashion,t-shirt cornsilk 301,19.58,11.44,8.14
742,fashion,t-shirt orangered 215,142.71,90.54,52.17
743,fashion,jeans wheat 471,70.3,45.03,25.27
744,fashion,sneakers seagreen 111,40.27,21.0,19.27
745,fashion,jacket rosybrown 185,198.49,143.93,54.56
746,fashion,hoodie lightblue 677,145.69,115.69,30.0
747,fashion,sneakers darkmagenta 544,28.89,18.68,10.21
748,fashion,jacket ivory 108,44.44,29.46,14.98
749,fashion,sneakers deepskyblue 742,184.55,127.96,56.59
750,fashion,dress deeppink 357,187.57,130.51,57.06
751,fashion,hoodie turquoise 128,55.23,29.91,25.32
752,fashion,t-shirt darkmagenta 403,156.69,117.81,38.88
753,fashion,sneakers salmon 966,43.66,30.19,13.47
754,fashion,hoodie darkblue 950,40.34,29.67,10.67
755,fashion,sneakers blueviolet 288,150.53,90.02,60.51
756,fashion,hoodie aliceblue 477,166.46,99.22,67.24
757,fashion,jeans darksalmon 951,113.82,69.52,44.3
758,fashion,sneakers lavender 680,53.96,27.65,26.31
759,fashion,socks blue 822,128.62,95.94,32.68
760,fashion,jacket limegreen 606,181.8,142.44,39.36
761,fashion,jacket darksalmon 406,103.91,56.86,47.05
762,fashion,dress lightcoral 804,119.57,62.66,56.91
763,fashion,jeans wheat 511,39.42,24.95,14.47
764,fashion,t-shirt powderblue 590,195.98,148.0,47.98
765,fashion,jeans darkolivegreen 132,49.91,30.53,19.38
766,fashion,socks darkgreen 623,125.26,93.95,31.31
767,fashion,jacket cornsilk 156,35.49,18.51,16.98
768,fashion,dress lime 164,144.47,110.84,33.63
769,fashion,jacket violet 280,9.69,7.62,2.07
770,fashion,hoodie goldenrod 553,39.58,23.3,16.28
771,fashion,socks orange 300,116.17,70.22,45.95
772,fashion,jacket lightgoldenrodyellow 571,24.33,14.53,9.8
773,fashion,jacket ivory 986,194.49,150.27,44.22
774,fashion,jeans aliceblue 734,195.08,153.83,41.25
775,fashion,t-shirt aqua 792,163.74,84.82,78.92
776,fashion,sneakers whitesmoke 684,124.96,73.62,51.34
777,fashion,jacket limegreen 762,190.94,123.01,67.93
778,fashion,jeans salmon 748,65.47,39.48,25.99
779,fashion,t-shirt lightseagreen 857,170.84,96.82,74.02
780,fashion,jacket maroon 692,140.74,76.57,64.17
781,fashion,sneakers lemonchiffon 468,114.54,89.68,24.86
782,fashion,dress sienna 367,54.13,34.23,19.9
783,fashion,t-shirt violet 307,51.63,40.82,10.81
784,fashion,dress lavenderblush 957,151.97,86.07,65.9
785,fashion,sneakers lightblue 786,132.74,73.84,58.9
786,fashion,sneakers black 569,144.15,81.89,62.26
787,fashion,jeans palevioletred 853,111.92,79.35,32.57
788,fashion,dress linen 971,182.58,122.34,60.24
789,fashion,jacket chartreuse 237,138.46,102.47,35.99
790,fashion,socks beige 958,104.6,68.22,36.38
791,fashion,socks goldenrod 838,190.03,130.74,59.29
792,fashion,dress springgreen 501,27.6,20.67,6.93
793,fashion,dress peachpuff 676,40.88,32.21,8.67
794,fashion,jacket cyan 894,156.8,84.84,71.96
795,fashion,dress lightcyan 481,19.05,10.88,8.17
796,fashion,t-shirt khaki 318,10.91,7.4,3.51
797,fashion,jacket peru 536,65.59,46.72,18.87
798,fashion,t-shirt navajowhite 676,127.26,96.93,30.33
799,fashion,t-shirt khaki 272,184.16,140.19,43.97
800,fashion,sneakers snow 881,151.12,91.04,60.08
801,fashion,hoodie blanchedalmond 225,138.66,103.67,34.99
802,fashion,jeans mediumslateblue 465,79.62,57.42,22.2
803,fashion,hoodie peachpuff 461,101.89,75.9,25.99
804,fashion,t-shirt mistyrose 717,76.3,45.64,30.66
805,fashion,t-shirt orchid 348,14.56,11.26,3.3
806,fashion,sneakers gray 121,76.04,53.85,22.19
807,fashion,socks antiquewhite 910,197.84,125.03,72.81
808,fashion,t-shirt lightsteelblue 364,101.71,53.11,48.6
809,fashion,jeans tan 994,36.85,28.72,8.13
810,fashion,hoodie cornflowerblue 702,136.56,102.54,34.02
811,fashion,sneakers greenyellow 927,111.38,78.73,32.65
812,fashion,sneakers snow 450,190.16,95.87,94.29
813,fashion,jeans green 132,101.54,65.51,36.03
814,fashion,socks magenta 735,168.73,88.14,80.59
815,fashion,socks goldenrod 963,131.78,89.61,42.17
816,fashion,jacket lavender 559,193.77,137.17,56.6
817,fashion,jacket seagreen 629,52.01,40.95,11.06
818,fashion,t-shirt indigo 418,77.3,50.9,26.4
819,fashion,jeans lightgray 273,121.13,62.15,58.98
820,fashion,socks lightyellow 690,77.31,49.5,27.81
821,fashion,jacket darkmagenta 106,82.47,49.99,32.48
822,fashion,sneakers snow 121,119.2,71.54,47.66
823,fashion,jeans ghostwhite 146,96.21,76.58,19.63
824,fashion,hoodie ivory 379,36.0,25.25,10.75
825,fashion,jacket slateblue 368,60.48,39.31,21.17
826,fashion,sneakers papayawhip 242,117.24,77.2,40.04
827,fashion,hoodie chartreuse 889,14.55,9.72,4.83
828,fashion,t-shirt darkviolet 748,175.5,128.52,46.98
829,fashion,dress orangered 388,129.85,79.06,50.79
830,fashion,socks cadetblue 244,160.7,122.43,38.27
831,fashion,hoodie hotpink 449,21.83,17.22,4.61
832,fashion,hoodie bisque 351,77.63,58.69,18.94
833,fashion,sneakers darkturquoise 442,175.59,125.5,50.09
834,fashion,t-shirt papayawhip 901,143.21,100.47,42.74
835,fashion,jacket cadetblue 928,104.72,80.45,24.27
836,fashion,jeans chocolate 310,199.35,108.69,90.66
837,fashion,t-shirt ghostwhite 514,178.64,125.3,53.34
838,fashion,jacket orangered 272,84.05,61.5,22.55
839,fashion,dress royalblue 415,20.73,12.24,8.49
840,fashion,sneakers maroon 448,147.52,98.16,49.36
841,fashion,t-shirt darkolivegreen 181,184.88,124.79,60.09
842,fashion,dress cyan 579,42.32,28.53,13.79
843,fashion,sneakers firebrick 838,194.35,137.42,56.93
844,fashion,socks mediumpurple 426,185.02,139.06,45.96
845,fashion,jeans gold 123,60.97,35.2,25.77
846,fashion,socks ghostwhite 821,39.6,22.98,16.62
847,fashion,t-shirt violet 305,49.92,30.94,18.98
848,fashion,dress seagreen 201,62.27,40.51,21.76
849,fashion,jeans blanchedalmond 232,54.41,28.13,26.28
850,fashion,dress magenta 935,17.33,9.05,8.28
851,fashion,dress oldlace 292,73.5,39.76,33.74
852,fashion,sneakers navy 755,111.09,84.72,26.37
853,fashion,sneakers mediumpurple 434,185.19,104.39,80.8
854,fashion,socks red 515,151.87,105.5,46.37
855,fashion,dress floralwhite 158,138.36,83.2,55.16
856,books,paperback darkmagenta 727,40.42,21.27,19.15
857,books,paperback aliceblue 509,39.47,31.43,8.04
858,books,paperback cyan 126,47.19,35.96,11.23
859,books,paperback lightseagreen 157,29.51,23.5,6.01
860,books,paperback cyan 437,31.86,22.85,9.01
861,books,hardcover mediumvioletred 246,7.39,4.04,3.35
862,books,e-book peachpuff 933,39.06,20.58,18.48
863,books,paperback darkred 702,22.89,15.14,7.75
864,books,e-book honeydew 688,10.21,8.11,2.1
865,books,paperback olive 932,13.81,9.47,4.34
866,books,e-book mintcream 762,25.45,12.97,12.48
867,books,paperback magenta 823,33.63,22.36,11.27
868,books,paperback plum 642,29.29,17.82,11.47
869,books,paperback darkcyan 587,9.2,4.62,4.58
870,books,hardcover burlywood 471,33.8,24.75,9.05
871,books,hardcover sienna 874,49.51,28.14,21.37
872,books,hardcover gray 225,47.04,32.33,14.71
873,books,hardcover navy 896,28.53,16.02,12.51
874,books,hardcover yellow 855,15.18,10.35,4.83
875,books,hardcover rosybrown 976,45.43,34.58,10.85
876,books,hardcover goldenrod 826,27.84,16.85,10.99
877,books,hardcover mediumblue 318,23.75,18.0,5.75
878,books,e-book moccasin 498,45.88,35.34,10.54
879,books,paperback sienna 127,12.97,9.56,3.41
880,books,hardcover black 926,34.02,17.17,16.85
881,books,e-book palevioletred 459,45.94,32.26,13.68
882,books,hardcover lightblue 484,13.72,8.41,5.31
883,books,e-book palegreen 357,32.47,18.42,14.05
884,books,hardcover blueviolet 336,15.33,9.66,5.67
885,books,paperback oldlace 758,12.55,9.13,3.42
886,books,paperback blanchedalmond 321,17.03,13.59,3.44
887,books,e-book sandybrown 990,40.17,25.84,14.33
888,books,paperback coral 407,47.85,25.88,21.97
889,books,paperback chocolate 993,7.16,3.59,3.57
890,books,hardcover lightcyan 711,10.6,7.47,3.13
891,books,paperback goldenrod 900,12.97,6.69,6.28
892,books,hardcover coral 147,43.01,31.0,12.01
893,books,paperback mediumslateblue 404,11.57,8.78,2.79
894,books,e-book mistyrose 109,4.15,2.21,1.94
895,books,hardcover lightpink 853,45.85,25.0,20.85
896,books,paperback mediumseagreen 799,7.58,4.17,3.41
897,books,paperback brown 781,7.24,4.36,2.88
898,books,e-book lightgray 133,21.64,13.0,8.64
899,books,e-book mediumaquamarine 806,14.03,10.35,3.68
900,books,hardcover lightsalmon 337,4.78,3.11,1.67
901,books,e-book lime 120,23.23,12.35,10.88
902,books,hardcover aliceblue 999,49.57,29.49,20.08
903,books,hardcover coral 239,8.66,5.6,3.06
904,books,e-book bisque 801,23.14,12.81,10.33
905,books,e-book lavender 612,9.95,7.18,2.77
906,books,hardcover darkmagenta 179,27.91,20.98,6.93
907,books,paperback sienna 329,48.61,36.75,11.86
908,books,e-book seagreen 115,6.4,4.55,1.85
909,books,paperback olivedrab 301,15.64,12.35,3.29
910,books,e-book lightcoral 471,5.25,3.87,1.38
911,books,paperback plum 768,3.5,2.47,1.03
912,books,paperback snow 806,28.57,18.99,9.58
913,books,paperback darkseagreen 834,49.17,37.48,11.69
914,books,paperback springgreen 529,21.77,12.96,8.81
915,books,paperback gainsboro 494,48.73,30.02,18.71
916,books,paperback aqua 750,40.78,31.38,9.4
917,books,hardcover limegreen 360,14.24,9.26,4.98
918,books,e-book deeppink 346,31.71,19.44,12.27
919,books,hardcover lavenderblush 735,34.18,17.98,16.2
920,books,hardcover mediumorchid 810,45.7,23.53,22.17
921,books,e-book mediumaquamarine 662,18.25,12.66,5.59
922,books,e-book salmon 100,17.83,14.11,3.72
923,books,paperback mistyrose 622,38.07,28.78,9.29
924,books,paperback cyan 340,30.84,24.62,6.22
925,books,e-book thistle 463,40.19,30.58,9.61
926,books,e-book gray 372,6.01,4.76,1.25
927,books,e-book orangered 173,34.0,25.43,8.57
928,books,e-book dimgray 727,40.47,28.3,12.17
929,books,paperback lightblue 978,15.33,11.53,3.8
930,books,e-book paleturquoise 684,19.35,13.1,6.25
931,books,hardcover coral 875,49.97,25.97,24.0
932,books,e-book blanchedalmond 273,20.11,11.29,8.82
933,books,paperback skyblue 941,14.22,7.85,6.37
934,books,e-book yellowgreen 947,24.63,17.05,7.58
935,books,e-book mediumorchid 490,43.79,22.46,21.33
936,books,paperback dodgerblue 225,42.11,31.39,10.72
937,books,paperback pink 205,10.23,5.89,4.34
938,books,paperback darkkhaki 633,19.76,14.64,5.12
939,books,paperback cornsilk 505,24.28,12.78,11.5
940,books,paperback lightgray 560,49.86,35.33,14.53
941,books,e-book darkblue 877,25.48,18.84,6.64
942,books,e-book honeydew 475,10.04,7.07,2.97
943,books,paperback darkgray 479,27.47,15.69,11.78
944,books,e-book peachpuff 118,18.98,11.66,7.32
945,books,e-book springgreen 159,12.44,8.35,4.09
946,books,e-book rosybrown 381,11.39,8.15,3.24
947,books,paperback forestgreen 548,15.01,8.7,6.31
948,books,hardcover lavender 190,27.68,17.94,9.74
949,books,hardcover darkslateblue 397,9.03,7.11,1.92
950,books,e-book papayawhip 834,39.71,30.82,8.89
951,books,paperback salmon 871,20.66,10.59,10.07
952,books,paperback lavenderblush 722,48.58,30.57,18.01
953,books,paperback whitesmoke 692,19.56,12.04,7.52
954,books,hardcover darkred 972,46.47,25.91,20.56
955,books,e-book lightyellow 308,30.27,15.71,14.56
956,books,paperback lightyellow 556,43.43,22.76,20.67
957,books,paperback lightseagreen 758,21.48,13.41,8.07
