ds,yhat
2022-06-14,2038.579950068469
2022-06-15,2061.1675343951893
2022-06-16,2166.896355267394
2022-06-17,2039.2857513514687
2022-06-18,2049.057297662551
2022-06-19,2082.6129793143414
2022-06-20,2001.1830959001495
2022-06-21,1960.2779705878793
2022-06-22,1986.0468123142114
2022-06-23,2096.693628555538
2022-06-24,1975.6376723586752
2022-06-25,1993.462372200644
2022-06-26,2036.3969380726962
2022-06-27,1965.4685595070216
2022-06-28,1935.9591534268957
2022-06-29,1973.769874920441
2022-06-30,2096.843137802544
2022-07-01,1988.3294668936774
2022-07-02,2018.5429621162568
2022-07-03,2073.449397236801
2022-07-04,2013.8247009063477
2022-07-05,1994.7176168608046
2022-07-06,2041.8196066552096
2022-07-07,2172.891607355468
2022-07-08,2070.934850416321
2022-07-09,2106.1494278509304
2022-07-10,2164.424558561042
2022-07-11,2106.498258197598
2022-07-12,2087.4201917359264
2022-07-13,2132.9207812739946
2022-07-14,2260.836216838725
2022-07-15,2154.276636805997
2022-07-16,2183.5812474480267
2022-07-17,2234.8044384005457
2022-07-18,2168.8707187573636
2022-07-19,2141.032388204528
2022-07-20,2177.2331609511643
2022-07-21,2295.527541397845
2022-07-22,2179.2433710166147
2022-07-23,2198.931466296889
2022-07-24,2240.846548305857
2022-07-25,2166.097421854232
2022-07-26,2130.100438011926
2022-07-27,2158.939559987803
2022-07-28,2270.782913992274
2022-07-29,2149.0433055874855
2022-07-30,2164.3266595062637
2022-07-31,2202.9125979153946
2022-08-01,2125.905105903318
2022-08-02,2088.687285656518
2022-08-03,2117.283465313618
2022-08-04,2229.77847017075
2022-08-05,2109.481445307465
2022-08-06,2126.878081509994
2022-08-07,2168.1153419540465
2022-08-08,2094.156512953688
2022-08-09,2060.2404505243803
2022-08-10,2092.248158483586
2022-08-11,2208.1263786494287
2022-08-12,2091.055461799479
2022-08-13,2111.4052608853976
2022-08-14,2155.223046257122
2022-08-15,2083.3911847191907
2022-08-16,2051.0883892731445
2022-08-17,2084.157630198052
2022-08-18,2200.5303627340345
2022-08-19,2083.394335194525
2022-08-20,2103.1487343499703
2022-08-21,2145.890702889429
2022-08-22,2072.571023195008
2022-08-23,2038.4528439233818
2022-08-24,2069.4766229651527
2022-08-25,2183.6810365841297
2022-08-26,2064.367221543318
2022-08-27,2082.0502153462235
2022-08-28,2122.9417398406245
2022-08-29,2048.1022317764373
2022-08-30,2012.896101966995
2022-08-31,2043.3534946068487
2022-09-01,2157.5883847059577
2022-09-02,2038.9604563659875
2022-09-03,2058.0246887829057
2022-09-04,2101.012841276484
2022-09-05,2028.9847702514985
2022-09-06,1997.2835717798391
2022-09-07,2031.8978160991867
2022-09-08,2150.880689906166
2022-09-09,2037.5134512312466
2022-09-10,2062.257071364124
2022-09-11,2111.2361900513774
2022-09-12,2045.3932412386453
2022-09-13,2019.9466592574347
2022-09-14,2060.7563423880947
2022-09-15,2185.7460974222836
2022-09-16,2078.070377580919
2022-09-17,2108.069098337801
2022-09-18,2161.7545724545244
2022-09-19,2099.968343974223
2022-09-20,2077.8417629497944
2022-09-21,2121.1634209013005
2022-09-22,2247.8031262136346
2022-09-23,2140.8797009392033
2022-09-24,2170.7163667171512
2022-09-25,2223.3277584551483
2022-09-26,2159.5763567425674
2022-09-27,2134.6322051437
2022-09-28,2174.3390688423265
2022-09-29,2296.636760977044
2022-09-30,2184.7269742480644
2022-10-01,2209.026448661815
2022-10-02,2255.6515822120514
2022-10-03,2185.572346391699
2022-10-04,2154.0694442645768
2022-10-05,2187.09793757008
2022-10-06,2302.707135673294
2022-10-07,2184.204144946548
2022-10-08,2202.1049634216038
2022-10-09,2242.617273008285
2022-10-10,2166.7928272136182
2022-10-11,2129.983397880489
2022-10-12,2158.203522635475
2022-10-13,2269.5498504329607
2022-10-14,2147.364478053991
2022-10-15,2162.1861469906275
2022-10-16,2200.233428866411
2022-10-17,2122.557765608146
2022-10-18,2084.5002900190325
2022-10-19,2112.0556259346577
2022-10-20,2223.2924198921614
2022-10-21,2101.5179504026933
2022-10-22,2117.2306379624524
2022-10-23,2156.6045395595047
2022-10-24,2080.643653054092
2022-10-25,2044.6399209833237
2022-10-26,2074.538102739897
2022-10-27,2188.357243517561
2022-10-28,2069.3560698440215
2022-10-29,2087.9861260195257
2022-10-30,2130.3767339957617
2022-10-31,2057.4896079679907
2022-11-01,2024.5770257548945
2022-11-02,2057.5467442255117
2022-11-03,2174.38341022128
2022-11-04,2058.3138233928357
2022-11-05,2079.7598940846433
2022-11-06,2124.8234084436885
2022-11-07,2054.4404610607116
2022-11-08,2023.8394842858722
2022-11-09,2058.906085290279
2022-11-10,2177.604461690573
2022-11-11,2063.1427661781536
2022-11-12,2085.9262711417746
2022-11-13,2132.0424467056655
2022-11-14,2062.4158068728343
2022-11-15,2032.2664405022992
2022-11-16,2067.475419317012
2022-11-17,2186.0068290572963
2022-11-18,2071.073764543242
2022-11-19,2093.092106106614
2022-11-20,2138.166154722753
2022-11-21,2067.243943302111
2022-11-22,2035.5761040723971
2022-11-23,2069.0814494286155
2022-11-24,2185.7689811141954
2022-11-25,2068.9036422760314
2022-11-26,2088.9596100670774
2022-11-27,2132.105193893807
2022-11-28,2059.357153095859
2022-11-29,2026.0383195122708
2022-11-30,2058.1416974227177
2022-12-01,2173.750780457441
2022-12-02,2056.2034340997047
2022-12-03,2076.0431842168564
2022-12-04,2119.5020272295465
2022-12-05,2047.6526326793087
2022-12-06,2015.8638855321103
2022-12-07,2050.1630057338475
2022-12-08,2168.654050804265
2022-12-09,2054.680215374882
2022-12-10,2078.773830321146
2022-12-11,2127.138234130236
2022-12-12,2060.799437020391
2022-12-13,2035.0615657566177
2022-12-14,2075.869356413593
2022-12-15,2201.227518312959
2022-12-16,2094.3643871053428
2022-12-17,2125.6837595922307
2022-12-18,2181.2490584538514
2022-12-19,2121.9377086068
2022-12-20,2102.8996605837506
2022-12-21,2149.9232628489335
2022-12-22,2280.8582295957917
2022-12-23,2178.783035716855
2022-12-24,2213.9605378467686
2022-12-25,2272.3258709413067
2022-12-26,2214.6444010766754
2022-12-27,2195.9735692579006
2022-12-28,2242.031731008724
2022-12-29,2370.623647106956
2022-12-30,2264.8098753074996
2022-12-31,2294.863791440955
2023-01-01,2346.7602328741227
2023-01-02,2281.333504427687
2023-01-03,2253.7385585129973
2023-01-04,2289.818449762609
2023-01-05,2407.5277345752183
2023-01-06,2290.099099532215
2023-01-07,2307.997000375388
2023-01-08,2347.402375685988
2023-01-09,2269.366262968015
2023-01-10,2229.26623089473
2023-01-11,2253.1688419378647
2023-01-12,2359.247938817895
2023-01-13,2230.946167631259
2023-01-14,2238.9236507721243
2023-01-15,2269.5380041245703
2023-01-16,2183.9936519687326
2023-01-17,2137.7944709141407
2023-01-18,2157.103083150239
2023-01-19,2260.1566838689687
2023-01-20,2130.4268898099663
2023-01-21,2138.5675764267457
2023-01-22,2170.8949310689745
2023-01-23,2088.5376858087698
2023-01-24,2046.891548068869
2023-01-25,2071.981112821879
2023-01-26,2181.879082030267
2023-01-27,2059.8701976733582
2023-01-28,2076.4037557614424
2023-01-29,2117.578811615424
2023-01-30,2044.2999088425581
2023-01-31,2011.7372083248201
2023-02-01,2045.6941522081354
2023-02-02,2164.032336836515
2023-02-03,2049.840850386605
2023-02-04,2073.3937973036564
2023-02-05,2120.6399837804306
2023-02-06,2052.362473783827
2023-02-07,2023.6417856096027
2023-02-08,2060.225777259679
2023-02-09,2179.9558301073916
2023-02-10,2065.936546310435
2023-02-11,2088.4926672633405
2023-02-12,2133.657198658132
2023-02-13,2062.328489026493
2023-02-14,2029.7300943294067
2023-02-15,2061.776563209578
2023-02-16,2176.494860231785
2023-02-17,2057.188769160271
2023-02-18,2074.3901255899955
2023-02-19,2114.3410181293148
2023-02-20,2038.144866139407
2023-02-21,2001.2203708198845
2023-02-22,2029.6616371154669
2023-02-23,2141.654340736856
2023-02-24,2020.6354290937666
2023-02-25,2037.2403378566876
2023-02-26,2077.7819766904536
2023-02-27,2003.399485148392
2023-02-28,1969.5108245165313
2023-03-01,2002.172545973705
2023-03-02,2119.4966248857754
2023-03-03,2004.8118375602942
2023-03-04,2028.6136219127675
2023-03-05,2077.0466084702275
2023-03-06,2011.0577305983923
2023-03-07,1985.85386456281
2023-03-08,2027.2672054451214
2023-03-09,2153.178117954705
2023-03-10,2046.68277589578
2023-03-11,2078.049361578125
2023-03-12,2133.20683859409
2023-03-13,2072.904035565976
2023-03-14,2052.1728271516745
2023-03-15,2096.698464697696
2023-03-16,2224.246657742551
2023-03-17,2117.8346014487574
2023-03-18,2147.689625238289
2023-03-19,2199.7394054123106
2023-03-20,2134.7714361233902
2023-03-21,2107.895530438229
2023-03-22,2144.9124184985485
2023-03-23,2263.738087489999
2023-03-24,2147.571129705135
2023-03-25,2166.8468710850475
2023-03-26,2207.722343326702
2023-03-27,2131.229934245846
2023-03-28,2092.7336445756305
2023-03-29,2118.291186555248
2023-03-30,2226.071744569062
2023-03-31,2099.516842133171
2023-04-01,2109.288263094155
2023-04-02,2141.74725828662
2023-04-03,2058.1030284849962
2023-04-04,2013.8645516615115
2023-04-05,2035.1991095193648
2023-04-06,2140.3474296485656
2023-04-07,2012.7829574812024
2023-04-08,2023.1592476253547
2023-04-09,2057.789718224325
2023-04-10,1977.7977418827609
2023-04-11,1938.5710946830966
2023-04-12,1966.124043837845
2023-04-13,2078.516890053962
2023-04-14,1959.020355433941
2023-04-15,1978.0686635041075
2023-04-16,2021.7453963650132
2023-04-17,1950.9399326116888
2023-04-18,1920.8083111362562
2023-04-19,1957.1416233658356
2023-04-20,2077.7915753739294
2023-04-21,1965.8404443026134
2023-04-22,1991.5591221604466
2023-04-23,2040.89719562985
2023-04-24,1974.6427501195237
2023-04-25,1947.8856519355966
2023-04-26,1986.3873465741003
2023-04-27,2108.0067785437627
2023-04-28,1995.8696505722005
2023-04-29,2020.32473837079
2023-04-30,2067.431261642463
2023-05-01,1998.1150791599698
2023-05-02,1967.6275666175097
2023-05-03,2001.9103424020468
2023-05-04,2119.015592552275
2023-05-05,2002.269373247686
2023-05-06,2022.2217775824356
2023-05-07,2065.1281432125606
2023-05-08,1992.0992449622279
2023-05-09,1958.5545027691257
2023-05-10,1990.5815323796942
2023-05-11,2106.351938353968
2023-05-12,1989.280857951298
2023-05-13,2009.974250667735
2023-05-14,2054.70819422304
2023-05-15,1984.5781867330854
2023-05-16,1954.952513340385
2023-05-17,1991.8330026479578
2023-05-18,2113.273040992319
2023-05-19,2002.5402929060808
2023-05-20,2030.0680357550686
2023-05-21,2081.9392569949637
2023-05-22,2019.0413813656917
2023-05-23,1996.52553513628
2023-05-24,2040.173508468594
2023-05-25,2167.822110653409
2023-05-26,2062.5321891733747
2023-05-27,2094.546043992609
2023-05-28,2149.7772146880297
2023-05-29,2088.970347366883
2023-05-30,2067.164903082598
2023-05-31,2110.0657423614202
2023-06-01,2235.4701766514477
2023-06-02,2126.4386790401245
2023-06-03,2153.2529346036945
2023-06-04,2201.905185875818
2023-06-05,2133.2565878315054
2023-06-06,2102.4983708675795
2023-06-07,2135.518911484332
2023-06-08,2250.326393070933
2023-06-09,2130.214364711621
2023-06-10,2145.71401472161
2023-06-11,2183.0772677797436
2023-06-12,2103.428586239949
2023-06-13,2062.2194485304626
2023-06-14,2085.5887822609234
2023-06-15,2191.7792109577354
2023-06-16,2064.296592684579
2023-06-17,2073.8568267789
2023-06-18,2106.8641819889035
2023-06-19,2024.559152002868
2023-06-20,1982.469914365818
2023-06-21,2006.770748424368
2023-06-22,2115.697322186294
2023-06-23,1992.7063489558368
2023-06-24,2008.4235837693618
2023-06-25,2049.1243781752055
2023-06-26,1975.8847371768197
2023-06-27,1944.0368665365454
2023-06-28,1979.5324552001332
2023-06-29,2100.363471865496
2023-06-30,1989.7278294132586
2023-07-01,2017.9837278328278
2023-07-02,2071.1367269818807
2023-07-03,2009.9973225127594
2023-07-04,1989.6428440494624
2023-07-05,2035.7867571744912
2023-07-06,2166.20499532041
2023-07-07,2063.906536673341
2023-07-08,2099.0919160338362
2023-07-09,2157.643623312677
2023-07-10,2100.286085842948
2023-07-11,2082.049002773377
2023-07-12,2128.6370887312623
2023-07-13,2257.855855296122
2023-07-14,2152.7806742952966
2023-07-15,2183.712867140913
2023-07-16,2236.6668497532633
2023-07-17,2172.5261293192048
2023-07-18,2146.502038445408
2023-07-19,2184.498396598126
2023-07-20,2304.531867524356
2023-07-21,2189.895412668691
2023-07-22,2211.108731715841
2023-07-23,2254.399874124606
2023-07-24,2180.8559630855
2023-07-25,2145.877053717023
2023-07-26,2175.536437909774
2023-07-27,2287.997274284107
2023-07-28,2166.6730251109434
2023-07-29,2182.175663866207
2023-07-30,2220.7958782492215
2023-07-31,2143.653231086259
2023-08-01,2106.1502975819944
2023-08-02,2134.3340647354585
2023-08-03,2246.314422633068
2023-08-04,2125.427160306827
2023-08-05,2142.1853425038817
2023-08-06,2182.763189487319
2023-08-07,2108.1503072893565
2023-08-08,2073.6101630734934
2023-08-09,2105.045962412058
2023-08-10,2220.42362771226
2023-08-11,2102.9391622374933
2023-08-12,2122.974153674096
2023-08-13,2166.5834261351847
2023-08-14,2094.6525870719197
2023-08-15,2062.3592776827595
2023-08-16,2095.5412146641365
2023-08-17,2212.1206723451346
2023-08-18,2095.272659315521
2023-08-19,2115.3805335679663
2023-08-20,2158.523075428704
2023-08-21,2085.6307948134804
2023-08-22,2051.9453299202287
2023-08-23,2083.3850905023655
2023-08-24,2197.9668746403518
2023-08-25,2078.9708050617974
2023-08-26,2096.892430155497
2023-08-27,2137.926116227314
2023-08-28,2063.117617722316
2023-08-29,2027.8197924735928
2023-08-30,2058.0547215859415
2023-08-31,2171.9320629322156
2023-09-01,2052.81107515154
2023-09-02,2071.250236477421
2023-09-03,2113.4886503982507
2023-09-04,2040.5971749766832
2023-09-05,2007.933276447745
2023-09-06,2041.5028830903032
2023-09-07,2159.3790673907833
2023-09-08,2044.8649754393907
2023-09-09,2068.444893797285
2023-09-10,2116.2675968881895
2023-09-11,2049.2998496452706
2023-09-12,2022.7839928114174
2023-09-13,2062.602804921738
2023-09-14,2186.701380743015
2023-09-15,2078.2533533453275
2023-09-16,2107.6152573921995
2023-09-17,2160.813085913545
2023-09-18,2098.698828898386
2023-09-19,2076.4108415325636
2023-09-20,2119.7411654469643
2023-09-21,2246.5594828895323
2023-09-22,2139.9809833326285
2023-09-23,2170.321905767097
2023-09-24,2223.58678857133
2023-09-25,2160.6342366714525
2023-09-26,2136.609923733683
2023-09-27,2177.3402497073416
2023-09-28,2300.7460914217486
2023-09-29,2190.0091082504596
2023-09-30,2215.5253925635175
2023-10-01,2263.3905584384556
2023-10-02,2194.554117864929
2023-10-03,2164.2770705265793
2023-10-04,2198.4959233063137
2023-10-05,2315.242923598527
2023-10-06,2197.8098980860723
2023-10-07,2216.699576819701
2023-10-08,2258.1085519318085
2023-10-09,2183.0797679633315
2023-10-10,2146.958508352182
2023-10-11,2175.755122652888
2023-10-12,2287.564296429023
2023-10-13,2165.7282627047293
2023-10-14,2180.787831609401
2023-10-15,2218.96537448806
2023-10-16,2141.3176373863316
2023-10-17,2103.192318514883
2023-10-18,2130.5916177894696
2023-10-19,2241.5925188873834
2023-10-20,2119.5111578293495
2023-10-21,2134.855108133013
2023-10-22,2173.807672215874
2023-10-23,2097.382008966691
2023-10-24,2060.878990232576
2023-10-25,2090.251956909468
2023-10-26,2203.5281033069205
2023-10-27,2083.9738185134574
2023-10-28,2102.047796670881
2023-10-29,2143.8859951786562
2023-10-30,2070.4562676229853
2023-10-31,2037.0165683327582
2023-11-01,2069.4799101992057
2023-11-02,2185.835821374956
2023-11-03,2069.315651557523
2023-11-04,2090.345565595302
2023-11-05,2135.0313318349977
2023-11-06,2064.3127615602884
2023-11-07,2033.421725758276
2023-11-08,2068.246958522859
2023-11-09,2186.755417452727
2023-11-10,2072.157572336
2023-11-11,2094.860475287104
2023-11-12,2140.952729213121
2023-11-13,2071.3592138944364
2023-11-14,2041.299492010634
2023-11-15,2076.653093688924
2023-11-16,2195.3814326343518
2023-11-17,2080.693701795689
2023-11-18,2103.000573228555
2023-11-19,2148.3997863319787
2023-11-20,2077.8314481742664
2023-11-21,2046.5369311434622
2023-11-22,2080.4245294615416
2023-11-23,2197.491592137779
2023-11-24,2080.9904480462774
2023-11-25,2101.381920170044
2023-11-26,2144.820491672583
2023-11-27,2072.308933293996
2023-11-28,2039.1562714257816
2023-11-29,2071.3422615681084
2023-11-30,2186.9380974518303
2023-12-01,2069.270693850347
2023-12-02,2088.874371904438
2023-12-03,2131.97408344732
2023-12-04,2059.6378667756976
2023-12-05,2027.2328001656217
2023-12-06,2060.7873472040874
2023-12-07,2178.4100543643463
2023-12-08,2063.4519717871885
2023-12-09,2086.4566918173878
2023-12-10,2133.642171808915
2023-12-11,2066.0522578933765
2023-12-12,2039.0118963319326
2023-12-13,2078.48930102648
2023-12-14,2202.5149044883005
2023-12-15,2094.344517012404
2023-12-16,2124.410596089536
2023-12-17,2178.805786093478
2023-12-18,2118.4366240771833
2023-12-19,2098.4813630471904
2023-12-20,2144.755132098771
2023-12-21,2275.1321984703422
2023-12-22,2172.7126822460805
2023-12-23,2207.777541682671
2023-12-24,2266.275897134517
2023-12-25,2208.982491725846
2023-12-26,2190.9591394119634
2023-12-27,2237.923278857002
2023-12-28,2367.6732998399684
2023-12-29,2263.2579000924447
2023-12-30,2294.9332060197708
2023-12-31,2348.6516517331315
2024-01-01,2285.2203543493347
2024-01-02,2259.7627914842246
2024-01-03,2298.086871797925
2024-01-04,2418.1090561601864
2024-01-05,2303.0217973735143
2024-01-06,2323.2480613510265
2024-01-07,2364.9269727450906
2024-01-08,2289.0683897784825
2024-01-09,2251.0102978753334
2024-01-10,2276.7822115712793
2024-01-11,2384.5243534733704
2024-01-12,2257.649999248547
2024-01-13,2266.7948792826323
2024-01-14,2298.2978111183716
2024-01-15,2213.35049838027
2024-01-16,2167.450513000187
2024-01-17,2186.760770152802
2024-01-18,2289.525373906586
2024-01-19,2159.2293179346984
2024-01-20,2166.5460105753823
2024-01-21,2197.8168578571294
2024-01-22,2114.2008786183383
2024-01-23,2071.1283844912923
2024-01-24,2094.6620268498614
2024-01-25,2202.915058032258
2024-01-26,2079.214237545262
2024-01-27,2094.051277153992
2024-01-28,2133.5669630246794
2024-01-29,2058.7058159345693
2024-01-30,2024.675194333353
2024-01-31,2057.312002846579
2024-02-01,2174.5067061052196
2024-02-02,2059.371927252599
2024-02-03,2082.1993737630023
2024-02-04,2128.9490817331703
2024-02-05,2060.408700946771
2024-02-06,2031.656598946706
2024-02-07,2068.431835919532
2024-02-08,2188.5606184071057
2024-02-09,2075.131777237169
2024-02-10,2098.43828442817
2024-02-11,2144.4821417304092
2024-02-12,2074.127005111049
2024-02-13,2042.5590357050148
2024-02-14,2075.6537491542845
2024-02-15,2191.398551925911
2024-02-16,2073.058276423664
2024-02-17,2091.1275332406262
2024-02-18,2131.813988954085
2024-02-19,2056.190447638191
2024-02-20,2019.6497048892388
2024-02-21,2048.265446439865
2024-02-22,2160.209043568252
2024-02-23,2038.909715981363
2024-02-24,2055.00203021145
2024-02-25,2094.8049782913745
2024-02-26,2019.4706340564178
2024-02-27,1984.436454482643
2024-02-28,2015.7845733347694
2024-02-29,2131.6579889183927
2024-03-01,2015.421139051139
2024-03-02,2037.6088258465672
2024-03-03,2084.407701686946
2024-03-04,2016.8082532217322
2024-03-05,1990.0612646621269
2024-03-06,2030.0419981193058
2024-03-07,2154.671862788137
2024-03-08,2047.0849190912695
2024-03-09,2077.583020361991
2024-03-10,2132.1236347425515
2024-03-11,2071.4781113846957
2024-03-12,2050.694200136792
2024-03-13,2095.465895829593
2024-03-14,2223.5602223541196
2024-03-15,2117.9881604551197
2024-03-16,2148.9633979968235
2024-03-17,2202.3928434256472
2024-03-18,2139.0365893097214
2024-03-19,2113.971084906861
2024-03-20,2152.958567066276
2024-03-21,2273.872371990562
2024-03-22,2159.865368133166
2024-03-23,2181.3252534243898
2024-03-24,2224.360748395489
2024-03-25,2149.956486877964
2024-03-26,2113.4304988769018
2024-03-27,2140.7974877321844
2024-03-28,2250.187689872017
2024-03-29,2125.0087316487547
2024-03-30,2135.8944042866583
2024-03-31,2169.1845651027297
2024-04-01,2086.074137092906
2024-04-02,2042.0652610703803
2024-04-03,2063.325946752803
2024-04-04,2168.1051361130258
2024-04-05,2039.89169572036
2024-04-06,2049.3613357608947
2024-04-07,2082.855712779276
2024-04-08,2001.5317080392051
2024-04-09,1960.814925802798
2024-04-10,1986.7607186421585
2024-04-11,2097.4725855058427
2024-04-12,1976.2653652110062
2024-04-13,1993.6171051775414
2024-04-14,2035.6537240117518
2024-04-15,1963.3043047027504
2024-04-16,1931.7608952083244
2024-04-17,1966.8497947506223
2024-04-18,2086.4447613073107
2024-04-19,1973.6478513617667
2024-04-20,1998.7431385011555
2024-04-21,2047.6865044846022
2024-04-22,1981.2653520687415
2024-04-23,1954.561995408298
2024-04-24,1993.3237623556581
2024-04-25,2115.3894048989323
2024-04-26,2003.8590211875014
2024-04-27,2029.0511860702607
2024-04-28,2076.9912673118106
2024-04-29,2008.5686681455325
2024-04-30,1978.9968248533344
2024-05-01,2014.1790924801778
2024-05-02,2132.130236788431
2024-05-03,2016.140877460163
2024-05-04,2036.7287367000433
2024-05-05,2080.120838914543
2024-05-06,2007.4045771508518
2024-05-07,1973.9816516238402
2024-05-08,2005.9281867242494
2024-05-09,2121.4109096647235
2024-05-10,2003.8468879717416
2024-05-11,2023.8508150277232
2024-05-12,2067.714103462437
2024-05-13,1996.553792058167
2024-05-14,1965.765334811825
2024-05-15,2001.3826133891184
2024-05-16,2121.4950615591583
2024-05-17,2009.409374614842
2024-05-18,2035.5997398671232
2024-05-19,2086.1907674250906
2024-05-20,2022.1110211334706
2024-05-21,1998.5510902328258
2024-05-22,2041.3293962180687
2024-05-23,2168.3154621019426
2024-05-24,2062.5979455920296
2024-05-25,2094.441195448779
2024-05-26,2149.774332980203
2024-05-27,2089.350585816128
2024-05-28,2068.210651121425
2024-05-29,2112.053133173939
2024-05-30,2238.661650968435
2024-05-31,2131.0758074971136
2024-06-01,2159.5496947958986
2024-06-02,2210.041878613765
2024-06-03,2143.374560418243
2024-06-04,2114.695693927114
2024-06-05,2149.847130606194
2024-06-06,2266.7884479416616
2024-06-07,2148.7637373138878
2024-06-08,2166.255135411189
2024-06-09,2205.4671745307487
2024-06-10,2127.4797989735994
2024-06-11,2087.70398812385
2024-06-12,2112.2432334687824
2024-06-13,2219.310700859307
2024-06-14,2092.389532157998
2024-06-15,2102.180242549984
2024-06-16,2135.0794514982576
2024-06-17,2052.327943128039
2024-06-18,2009.4621271374776
2024-06-19,2032.672256421207
2024-06-20,2140.2173172304438
2024-06-21,2015.5841038803612
2024-06-22,2029.4344640585389
2024-06-23,2068.0849537120407
2024-06-24,1992.657234096879
2024-06-25,1958.5314042592026
2024-06-26,1991.7091882624818
2024-06-27,2110.233142876279
2024-06-28,1997.3510939147882
2024-06-29,2023.4692793531392
2024-06-30,2074.638281482275
2024-07-01,2011.709550523369
2024-07-02,1989.796365246674
2024-07-03,2034.642335291142
2024-07-04,2164.047090524466
2024-07-05,2061.0363873847705
2024-07-06,2095.820332253417
2024-07-07,2154.2836786400585
2024-07-08,2097.1458954300347
2024-07-09,2079.4247695027498
2024-07-10,2126.8065901393757
2024-07-11,2257.072529514188
2024-07-12,2153.268444950133
2024-07-13,2185.6618253604524
2024-07-14,2240.2298867222175
2024-07-15,2177.8165860106374
2024-07-16,2153.592410913918
2024-07-17,2193.420105809987
2024-07-18,2315.2760770251894
2024-07-19,2202.414843815014
2024-07-20,2225.320406200567
2024-07-21,2270.1886870571975
2024-07-22,2198.0789699990924
2024-07-23,2164.3683379439185
2024-07-24,2195.112411801104
2024-07-25,2308.462259041619
2024-07-26,2187.824949734268
2024-07-27,2203.8117239299772
2024-07-28,2242.717999862822
2024-07-29,2165.673194213172
2024-07-30,2128.0943856393237
2024-07-31,2156.0471235962273
2024-08-01,2267.6632313283067
2024-08-02,2146.303037268482
2024-08-03,2162.505934481986
2024-08-04,2202.473414593296
2024-08-05,2127.222448295864
2024-08-06,2092.043131415413
2024-08-07,2122.863776606192
2024-08-08,2237.6731715038104
2024-08-09,2119.687307112575
2024-08-10,2139.3043469202303
2024-08-11,2182.591858987657
2024-08-12,2110.4440673056915
2024-08-13,2078.0429370930806
2024-08-14,2111.2261841067634
2024-08-15,2227.9118553771023
2024-08-16,2111.2667301261476
2024-08-17,2131.662275994409
2024-08-18,2175.1621677794337
2024-08-19,2102.6791303152563
2024-08-20,2069.434945405747
2024-08-21,2101.3267569346676
2024-08-22,2216.349382852731
2024-08-23,2097.7609592606905
2024-08-24,2116.0357408904506
2024-08-25,2157.348164301801
2024-08-26,2082.726041448573
2024-08-27,2047.5068333006614
2024-08-28,2077.7002479403427
2024-08-29,2191.406979464843
2024-08-30,2071.981014847955
2024-08-31,2089.979426508731
2024-09-01,2131.643838881459
2024-09-02,2058.051506373664
2024-09-03,2024.5700057840158
2024-09-04,2057.218825722796
2024-09-05,2174.0876900074522
2024-09-06,2058.499045550651
2024-09-07,2080.958618661534
2024-09-08,2127.6381982306357
2024-09-09,2059.528537135261
2024-09-10,2031.896316620356
2024-09-11,2070.6483852132606
2024-09-12,2193.7530291980424
2024-09-13,2084.405618253147
2024-09-14,2112.9824390247613
2024-09-15,2165.5267824265297
2024-09-16,2102.905084499444
2024-09-17,2080.2669778672466
2024-09-18,2123.412383840245
2024-09-19,2250.2153291422565
2024-09-20,2143.7917681243725
2024-09-21,2174.4551724311295
2024-09-22,2228.203916149073
2024-09-23,2165.8782323745972
2024-09-24,2142.620588490984
2024-09-25,2184.2426145637087
2024-09-26,2308.6482867221307
2024-09-27,2199.000676991479
2024-09-28,2225.676073523852
2024-09-29,2274.7495511157413
2024-09-30,2207.149827835851
2024-10-01,2178.11732096814
2024-10-02,2213.568606500134
2024-10-03,2331.5170555444665
2024-10-04,2215.2370302145755
2024-10-05,2235.2155113828485
2024-10-06,2277.6353021742048
2024-10-07,2203.5277006890756
2024-10-08,2168.2286050505186
2024-10-09,2197.7412958868417
2024-10-10,2310.155700626456
2024-10-11,2188.8115426404215
2024-10-12,2204.2492575565466
2024-10-13,2242.6928199463237
2024-10-14,2165.2023632179435
2024-10-15,2127.1305359053786
2024-10-16,2154.485811361223
2024-10-17,2265.352520256145
2024-10-18,2143.0549685302203
2024-10-19,2158.1094789233716
2024-10-20,2196.7084529753824
2024-10-21,2119.8742895700634
2024-10-22,2082.917057687495
2024-10-23,2111.7990975823413
2024-10-24,2224.556281171288
2024-10-25,2104.4632609897694
2024-10-26,2121.9865188734098
2024-10-27,2163.2692912879115
2024-10-28,2089.286194843513
2024-10-29,2055.301444649877
2024-10-30,2087.233842115484
2024-10-31,2203.078272278966
2024-11-01,2086.071055566154
2024-11-02,2106.6429859513387
2024-11-03,2150.904157429511
2024-11-04,2079.7984302227146
2024-11-05,2048.5614587693735
2024-11-06,2083.0854876260732
2024-11-07,2201.340683583139
2024-11-08,2086.5403744834134
2024-11-09,2109.0940484418484
2024-11-10,2155.0922321883227
2024-11-11,2085.4611109563753
2024-11-12,2055.420816580799
2024-11-13,2090.8505877466628
2024-11-14,2209.7105616522554
2024-11-15,2095.207551874167
2024-11-16,2117.7486442460972
2024-11-17,2163.426702160628
2024-11-18,2093.175611964822
2024-11-19,2062.22916012533
2024-11-20,2096.486709262196
2024-11-21,2213.935395101433
2024-11-22,2097.8161631310404
2024-11-23,2118.5774435372073
2024-11-24,2162.3605269248987
2024-11-25,2090.1544483196317
2024-11-26,2057.2542549888162
2024-11-27,2089.62581712456
2024-11-28,2205.3269043003806
